"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"	"TF"	"SoxN_bind"	"SoxN_target"	"D_bind"	"D_target"
4.56425516532996e-67	0.643712019318675	0.996	0.983	7.9842515607117e-63	0	"mt:CoI"	FALSE	FALSE	FALSE	FALSE	FALSE
9.41311363677293e-67	0.748512736086176	1	0.999	1.64663596848069e-62	0	"mt:lrRNA"	FALSE	FALSE	FALSE	FALSE	FALSE
4.75864776331481e-65	0.732697885313109	0.894	0.834	8.32430253236659e-61	0	"Ten-a"	FALSE	FALSE	FALSE	TRUE	TRUE
1.6194845027355e-64	0.631127410710929	0.993	0.984	2.8329642406352e-60	0	"mt:ATPase6"	FALSE	FALSE	FALSE	FALSE	FALSE
5.80113301383721e-64	0.603937801625567	0.931	0.919	1.01479219811054e-59	0	"pum"	FALSE	TRUE	FALSE	TRUE	TRUE
1.61678632669189e-63	0.463496276541451	0.909	0.766	2.82824432128212e-59	0	"IA-2"	FALSE	FALSE	FALSE	TRUE	FALSE
5.66477896218942e-62	0.52023829773342	0.859	0.718	9.90939783855795e-58	0	"Rim"	FALSE	TRUE	TRUE	TRUE	TRUE
1.39100440044811e-61	0.713812543621955	0.714	0.532	2.43328399770388e-57	0	"CG11000"	FALSE	FALSE	FALSE	FALSE	FALSE
3.86019187615252e-61	0.593252806476113	0.85	0.784	6.75263364895361e-57	0	"nmo"	FALSE	TRUE	FALSE	TRUE	FALSE
2.20538257538506e-59	0.754396914080683	0.683	0.495	3.85787573912109e-55	0	"SK"	FALSE	TRUE	FALSE	FALSE	FALSE
5.31443616447546e-58	0.842629565665711	0.582	0.387	9.29654318251692e-54	0	"Hk"	FALSE	FALSE	FALSE	FALSE	FALSE
2.31978005847211e-56	0.362143013906432	0.871	0.732	4.05799125628526e-52	0	"cpx"	FALSE	TRUE	TRUE	TRUE	FALSE
5.47918839314385e-55	0.336374878893942	0.985	0.944	9.58474425612654e-51	0	"Gapdh2"	FALSE	FALSE	FALSE	FALSE	FALSE
7.1591804159819e-55	0.704101450158227	0.643	0.494	1.25235543016771e-50	0	"kcc"	FALSE	TRUE	FALSE	TRUE	FALSE
1.35731202207878e-54	0.879745876560028	0.534	0.346	2.37434592022241e-50	0	"nAChRalpha7"	FALSE	FALSE	FALSE	FALSE	FALSE
3.22971689157576e-54	0.629296098157099	0.745	0.578	5.64974375843348e-50	0	"Ih"	FALSE	TRUE	FALSE	TRUE	FALSE
1.03000025414962e-53	0.785434396403268	0.676	0.498	1.80177944458394e-49	0	"Nlg3"	FALSE	FALSE	FALSE	FALSE	FALSE
1.07538959432386e-53	0.390450010698974	0.903	0.804	1.88117901735072e-49	0	"Ggamma30A"	FALSE	FALSE	FALSE	FALSE	FALSE
1.70175518378499e-53	0.64022206453016	0.698	0.556	2.97688034299508e-49	0	"nAChRbeta1"	FALSE	FALSE	FALSE	FALSE	FALSE
3.6944640845697e-51	0.522507191343958	0.84	0.731	6.46272602313777e-47	0	"unc-13"	FALSE	FALSE	FALSE	TRUE	FALSE
5.18270304362284e-51	0.948010964201781	0.516	0.338	9.06610243420944e-47	0	"Hr4"	TRUE	TRUE	TRUE	TRUE	FALSE
2.36753048985522e-50	0.81873568822147	0.715	0.564	4.14152108590374e-46	0	"klg"	FALSE	TRUE	FALSE	TRUE	TRUE
6.25969973543182e-49	0.318561217586144	0.966	0.911	1.09500927471909e-44	0	"Eno"	FALSE	FALSE	FALSE	TRUE	FALSE
7.55999853407171e-49	0.489382228647868	0.759	0.673	1.32247054356516e-44	0	"GlyP"	FALSE	TRUE	TRUE	FALSE	FALSE
4.57630148197374e-47	0.620833711288586	0.694	0.526	8.00532418241666e-43	0	"CG42613"	FALSE	FALSE	FALSE	FALSE	FALSE
2.46272899913356e-46	0.782924246539241	0.781	0.714	4.30805183818433e-42	0	"Ptp99A"	FALSE	TRUE	FALSE	TRUE	TRUE
7.63927292666891e-46	0.524082653937242	0.722	0.624	1.33633801306219e-41	0	"dpr7"	FALSE	FALSE	FALSE	TRUE	TRUE
3.32305805484887e-45	0.345903697481774	0.893	0.837	5.81302545534712e-41	0	"PyK"	FALSE	TRUE	FALSE	FALSE	FALSE
9.32830028602583e-45	0.622269702906778	0.752	0.67	1.6317995690345e-40	0	"Mkp3"	FALSE	TRUE	FALSE	TRUE	TRUE
3.75301554498956e-44	0.583591082096215	0.774	0.743	6.56515009285024e-40	0	"CG10077"	FALSE	FALSE	FALSE	FALSE	FALSE
6.51200437625996e-44	0.530148627387456	0.76	0.634	1.13914492553915e-39	0	"CG2269"	FALSE	FALSE	FALSE	TRUE	FALSE
1.85350228745155e-43	0.334080396327166	0.913	0.806	3.242331551439e-39	0	"Ldh"	FALSE	FALSE	FALSE	FALSE	FALSE
4.36933966591318e-43	0.551316421363584	0.744	0.658	7.64328587758192e-39	0	"dlg1"	FALSE	FALSE	FALSE	TRUE	FALSE
1.24408071971896e-42	0.56503603747811	0.708	0.584	2.17627040300438e-38	0	"tutl"	FALSE	FALSE	FALSE	TRUE	TRUE
2.42882780699964e-42	0.433832628660459	0.82	0.681	4.24874848278446e-38	0	"Hex-A"	FALSE	TRUE	TRUE	TRUE	FALSE
2.49517889383508e-42	0.927401251922339	0.736	0.635	4.3648164389857e-38	0	"mbl"	FALSE	TRUE	TRUE	FALSE	FALSE
9.52221978881104e-42	0.827963601254514	0.583	0.444	1.66572190765671e-37	0	"CG4577"	FALSE	FALSE	FALSE	FALSE	FALSE
4.02273138680119e-40	0.411331533102785	0.828	0.702	7.03696401493132e-36	0	"dnc"	FALSE	TRUE	FALSE	TRUE	FALSE
6.68257527322725e-40	0.39553147294748	0.754	0.631	1.16898289254564e-35	0	"igl"	FALSE	FALSE	FALSE	FALSE	FALSE
8.55189233836424e-40	0.533615062118327	0.691	0.546	1.49598252675006e-35	0	"Pkc53E"	FALSE	FALSE	FALSE	TRUE	TRUE
1.0500419075068e-39	0.501507689255701	0.694	0.545	1.83683830880165e-35	0	"Drep2"	FALSE	FALSE	FALSE	FALSE	FALSE
1.82553809549868e-39	0.868450839269769	0.668	0.551	3.19341379045584e-35	0	"luna"	TRUE	TRUE	FALSE	TRUE	TRUE
8.81838438887548e-39	0.591223532314203	0.66	0.531	1.54259998114599e-34	0	"cac"	FALSE	FALSE	FALSE	TRUE	FALSE
9.14616443929067e-39	0.529323672736704	0.699	0.602	1.59993854536512e-34	0	"CG11155"	FALSE	FALSE	FALSE	FALSE	FALSE
1.84376456655261e-38	0.82118881769755	0.497	0.341	3.22529735627049e-34	0	"nAChRalpha3"	FALSE	FALSE	FALSE	FALSE	FALSE
2.90173850313932e-38	0.394776573202471	0.818	0.726	5.07601116354162e-34	0	"CG7646"	FALSE	FALSE	FALSE	FALSE	FALSE
1.28767365240219e-37	0.977394364560477	0.531	0.369	2.25252752014715e-33	0	"shakB"	FALSE	TRUE	FALSE	TRUE	TRUE
1.59787237989575e-37	0.52045056976042	0.766	0.714	2.79515815415164e-33	0	"Nrg"	FALSE	FALSE	FALSE	TRUE	TRUE
2.55843782386033e-37	0.412792774438843	0.786	0.613	4.47547528527887e-33	0	"Dhit"	FALSE	FALSE	FALSE	FALSE	FALSE
5.44574208884165e-37	0.522657335778435	0.786	0.684	9.52623663601071e-33	0	"fz2"	FALSE	TRUE	FALSE	TRUE	TRUE
4.96260239493856e-36	0.253308353963968	0.964	0.912	8.68108036946603e-32	0	"Gapdh1"	FALSE	FALSE	FALSE	FALSE	FALSE
6.15199881967692e-36	0.403357404725011	0.785	0.704	1.07616915352608e-31	0	"Tsp66E"	FALSE	TRUE	TRUE	FALSE	FALSE
7.06669902393487e-36	0.262389310703788	0.939	0.859	1.23617766025693e-31	0	"Pglym78"	FALSE	FALSE	FALSE	FALSE	FALSE
1.21369654339949e-35	0.414795994523232	0.889	0.865	2.12311936336872e-31	0	"sbb"	TRUE	TRUE	FALSE	TRUE	FALSE
3.51781769535685e-34	0.777790841758062	0.461	0.31	6.15371849448774e-30	0	"Octbeta3R"	FALSE	FALSE	FALSE	FALSE	FALSE
4.15692138872801e-34	0.527696553747856	0.746	0.656	7.2717025853019e-30	0	"pan"	TRUE	FALSE	FALSE	TRUE	TRUE
4.59917856012983e-34	0.544868429464207	0.817	0.803	8.04534305523512e-30	0	"mt:ND1"	FALSE	FALSE	FALSE	FALSE	FALSE
6.64820840203229e-34	0.400247282748592	0.757	0.705	1.16297109576751e-29	0	"Pgi"	FALSE	FALSE	FALSE	FALSE	FALSE
7.45241393237584e-34	0.268131935435368	0.913	0.833	1.30365076919051e-29	0	"Tpi"	FALSE	TRUE	FALSE	FALSE	FALSE
1.08872852019958e-33	0.417790470620309	0.704	0.677	1.90451280038513e-29	0	"CD98hc"	FALSE	FALSE	FALSE	FALSE	FALSE
3.28551260613095e-33	0.715343405410512	0.816	0.809	5.74734720190487e-29	0	"mt:ND5"	FALSE	FALSE	FALSE	FALSE	FALSE
5.07723721744377e-33	0.519310731097497	0.629	0.529	8.88161106447438e-29	0	"Snap25"	FALSE	TRUE	FALSE	FALSE	FALSE
6.99009791808318e-33	0.363425745795177	0.756	0.651	1.22277782881029e-28	0	"Cbp53E"	FALSE	FALSE	FALSE	FALSE	FALSE
1.8685585698934e-32	0.703658219879648	0.574	0.447	3.26866950631452e-28	0	"CG42541"	FALSE	FALSE	FALSE	FALSE	FALSE
2.3310375477819e-32	0.532575210019949	0.696	0.644	4.07768398233488e-28	0	"Rbp1-like"	FALSE	FALSE	FALSE	TRUE	TRUE
4.40485776149991e-32	0.428016585183692	0.742	0.625	7.7054176821918e-28	0	"jim"	TRUE	TRUE	FALSE	TRUE	FALSE
7.46700637304552e-32	0.320700451041815	0.374	0.228	1.30620342483685e-27	0	"CG7607"	FALSE	TRUE	FALSE	FALSE	FALSE
1.50600139258652e-31	0.666424873034665	0.592	0.448	2.6344482360516e-27	0	"CG42750"	FALSE	FALSE	FALSE	FALSE	FALSE
1.51018712010402e-31	0.641076331842062	0.6	0.477	2.64177032919796e-27	0	"Pde6"	FALSE	TRUE	FALSE	TRUE	FALSE
2.48628314241833e-31	0.447016547287383	0.679	0.612	4.34925510103238e-27	0	"TM4SF"	FALSE	TRUE	TRUE	FALSE	FALSE
3.40839731605155e-31	0.423498958173494	0.781	0.69	5.96230942496897e-27	0	"sm"	FALSE	TRUE	FALSE	TRUE	FALSE
7.26674650542826e-31	0.520361665090419	0.745	0.666	1.27117196619457e-26	0	"CG31221"	FALSE	TRUE	FALSE	FALSE	FALSE
7.98675024462014e-31	0.610253872353744	0.642	0.519	1.3971222202914e-26	0	"Pde9"	FALSE	TRUE	FALSE	TRUE	FALSE
1.61444527666166e-30	0.676549259983714	0.622	0.52	2.82414912246425e-26	0	"CG43729"	FALSE	FALSE	FALSE	TRUE	FALSE
1.91071406994225e-30	0.282032480268231	0.914	0.85	3.34241212254998e-26	0	"Sap47"	FALSE	TRUE	FALSE	FALSE	FALSE
2.76546354808128e-30	0.397873828683628	0.761	0.639	4.83762538465859e-26	0	"Syt1"	FALSE	FALSE	FALSE	FALSE	FALSE
1.70459989539694e-29	0.725101775815746	0.687	0.643	2.98185659701786e-25	0	"Sxl"	FALSE	TRUE	FALSE	TRUE	TRUE
2.71052847108268e-29	0.684767780788572	0.517	0.408	4.74152745446494e-25	0	"Syn1"	FALSE	FALSE	FALSE	TRUE	FALSE
1.35208223792856e-28	0.277257441178902	0.867	0.798	2.36519745880842e-24	0	"CG30172"	FALSE	FALSE	FALSE	FALSE	FALSE
2.26476485317445e-28	0.736608944408004	0.481	0.362	3.96175315765807e-24	0	"nrm"	FALSE	TRUE	FALSE	FALSE	FALSE
2.38491615991322e-28	0.487455899859177	0.615	0.518	4.1719338385362e-24	0	"Mid1"	FALSE	FALSE	FALSE	FALSE	FALSE
5.99887704070533e-28	0.41996005694665	0.702	0.622	1.04938356073058e-23	0	"Ank2"	FALSE	TRUE	TRUE	FALSE	FALSE
7.76772303330092e-28	0.25650731844836	0.902	0.847	1.35880779021533e-23	0	"miple1"	FALSE	FALSE	FALSE	FALSE	FALSE
7.90816030157735e-28	0.621775553997987	0.574	0.453	1.38337448155493e-23	0	"GluRIB"	FALSE	FALSE	FALSE	FALSE	FALSE
1.46350665181985e-27	0.314060555474905	0.356	0.221	2.56011218602847e-23	0	"CG14141"	FALSE	FALSE	FALSE	FALSE	FALSE
1.76904087123674e-27	0.469850110945402	0.661	0.648	3.09458319605442e-23	0	"CG3662"	FALSE	FALSE	FALSE	FALSE	FALSE
2.63219883848106e-27	0.409463835347235	0.682	0.556	4.60450542815492e-23	0	"Alk"	FALSE	TRUE	TRUE	TRUE	FALSE
5.38942138561177e-27	0.543256690149722	0.58	0.45	9.42771482985067e-23	0	"CG44422"	FALSE	FALSE	FALSE	FALSE	FALSE
6.32179233880919e-27	0.442544569608194	0.674	0.645	1.10587113382789e-22	0	"slgA"	FALSE	TRUE	FALSE	TRUE	FALSE
7.73945215954676e-27	0.495731810484987	0.689	0.602	1.35386236626951e-22	0	"scrt"	TRUE	FALSE	TRUE	TRUE	TRUE
3.46281052020868e-26	0.462165358734768	0.611	0.475	6.05749444300105e-22	0	"Frq1"	FALSE	FALSE	FALSE	FALSE	FALSE
4.33438545262542e-26	0.558618413646482	0.552	0.452	7.58214047227765e-22	0	"CG42540"	FALSE	TRUE	FALSE	FALSE	FALSE
6.04906060260517e-26	0.337951541152983	0.776	0.698	1.05816217121372e-21	0	"OtopLa"	FALSE	FALSE	FALSE	FALSE	FALSE
6.75345718630247e-26	0.362991141006133	0.699	0.591	1.18138226559989e-21	0	"lncRNA:CR31451"	FALSE	FALSE	FALSE	FALSE	FALSE
7.03248503650632e-26	0.559348754746247	0.612	0.517	1.23019260743605e-21	0	"CG32017"	FALSE	FALSE	FALSE	FALSE	FALSE
8.89152961341656e-26	0.45472283154868	0.642	0.586	1.55539527527496e-21	0	"CG13920"	FALSE	FALSE	FALSE	FALSE	FALSE
1.10238897729438e-25	0.662732798750178	0.565	0.46	1.92840903798106e-21	0	"sif"	FALSE	FALSE	FALSE	FALSE	FALSE
1.17737883714591e-25	0.55919837529263	0.58	0.467	2.05958879981934e-21	0	"Toll-6"	FALSE	TRUE	FALSE	TRUE	TRUE
3.36592626854777e-25	0.481819175287976	0.649	0.632	5.88801482157062e-21	0	"uex"	FALSE	TRUE	FALSE	FALSE	FALSE
5.14330238557304e-25	0.470747689586823	0.701	0.676	8.99717886308291e-21	0	"tai"	TRUE	TRUE	FALSE	TRUE	TRUE
7.46021016014857e-25	0.394414824891684	0.666	0.6	1.30501456331479e-20	0	"Hsp67Bc"	FALSE	FALSE	FALSE	FALSE	FALSE
8.26947218901369e-25	0.517310280733193	0.538	0.454	1.44657877002417e-20	0	"dpr19"	FALSE	FALSE	FALSE	FALSE	FALSE
2.19220473708035e-24	0.521950990307825	0.549	0.468	3.83482374657466e-20	0	"Hasp"	FALSE	FALSE	FALSE	FALSE	FALSE
2.31772676379714e-24	0.696696546666624	0.522	0.411	4.05439942791033e-20	0	"dpr1"	FALSE	FALSE	FALSE	FALSE	FALSE
4.51092338825589e-24	0.783149895271141	0.515	0.423	7.89095828307603e-20	0	"CG45263"	FALSE	FALSE	FALSE	FALSE	FALSE
5.88002998733305e-24	0.271805573660206	0.832	0.793	1.02859364568417e-19	0	"Pgk"	FALSE	FALSE	FALSE	TRUE	FALSE
1.52307342740015e-23	0.594087875502527	0.552	0.497	2.66431234655109e-19	0	"Pur-alpha"	FALSE	FALSE	FALSE	TRUE	FALSE
4.86108884617059e-23	0.476893976342856	0.529	0.417	8.50350271860622e-19	0	"dpr14"	FALSE	TRUE	FALSE	FALSE	FALSE
4.951505278275e-23	0.424437930026533	0.619	0.566	8.66166818328646e-19	0	"Ric"	FALSE	FALSE	FALSE	FALSE	FALSE
6.36553191790445e-23	0.533673166607816	0.554	0.458	1.11352249839903e-18	0	"cmpy"	FALSE	TRUE	FALSE	TRUE	FALSE
6.99929124605915e-23	0.363265559370298	0.713	0.697	1.22438601767313e-18	0	"CG31030"	FALSE	FALSE	FALSE	FALSE	FALSE
7.54776003134468e-23	0.406701915357629	0.677	0.594	1.32032966228312e-18	0	"CASK"	FALSE	TRUE	FALSE	TRUE	FALSE
9.78368017230022e-23	0.327839202477352	0.731	0.639	1.71145917254048e-18	0	"Liprin-gamma"	FALSE	FALSE	FALSE	TRUE	FALSE
1.03307236433282e-22	0.563651948789714	0.499	0.411	1.8071534869274e-18	0	"jef"	FALSE	FALSE	FALSE	FALSE	FALSE
1.17132774879066e-22	0.589613981781119	0.448	0.327	2.04900363095951e-18	0	"beat-IIIb"	FALSE	FALSE	FALSE	FALSE	FALSE
4.28953616523341e-22	0.475340079259911	0.626	0.596	7.5036856138428e-18	0	"flw"	FALSE	FALSE	FALSE	TRUE	TRUE
6.6297147655728e-22	0.390599704522868	0.677	0.599	1.15973600394165e-17	0	"CG42450"	FALSE	FALSE	FALSE	FALSE	FALSE
1.36619109525544e-21	0.264703354675285	0.622	0.562	2.38987808293035e-17	0	"Gabat"	FALSE	FALSE	FALSE	FALSE	FALSE
1.48334445692449e-21	0.598907998309039	0.817	0.817	2.59481445849801e-17	0	"mt:ND4"	FALSE	FALSE	FALSE	FALSE	FALSE
1.83572934591689e-21	0.453702722698427	0.577	0.518	3.21124134481242e-17	0	"Cds"	FALSE	FALSE	FALSE	FALSE	FALSE
3.10919949265825e-21	0.290818044146245	0.82	0.745	5.43892267250708e-17	0	"Appl"	FALSE	TRUE	FALSE	TRUE	FALSE
3.46906858985454e-21	0.644731957450768	0.413	0.295	6.06844168423254e-17	0	"CG32683"	FALSE	FALSE	FALSE	FALSE	FALSE
5.68727837182111e-21	0.733792243660137	0.471	0.375	9.94875605582666e-17	0	"Dscam2"	FALSE	FALSE	FALSE	FALSE	FALSE
7.01807263685886e-21	0.819870434378228	0.432	0.337	1.22767144636572e-16	0	"Vmat"	FALSE	FALSE	FALSE	TRUE	FALSE
7.18098364266989e-21	0.263549585833361	0.794	0.745	1.25616946861224e-16	0	"7B2"	FALSE	FALSE	FALSE	FALSE	FALSE
7.77209958526824e-21	0.44149365667318	0.675	0.578	1.35957338045097e-16	0	"CadN"	FALSE	TRUE	FALSE	TRUE	TRUE
1.02006289170923e-20	0.451378956418029	0.597	0.508	1.78439601646695e-16	0	"Ace"	FALSE	TRUE	FALSE	FALSE	FALSE
1.03473900703567e-20	0.313602930274422	0.716	0.723	1.8100689450075e-16	0	"Vha36-1"	FALSE	FALSE	FALSE	FALSE	FALSE
1.5130749626722e-20	0.546655123259151	0.655	0.619	2.64682203220247e-16	0	"kek1"	FALSE	FALSE	FALSE	TRUE	FALSE
1.69631790134748e-20	0.371505111231972	0.638	0.526	2.96736890482715e-16	0	"trv"	FALSE	FALSE	FALSE	FALSE	FALSE
1.6988516119739e-20	0.550219534102566	0.605	0.583	2.97180112482595e-16	0	"cdi"	FALSE	TRUE	FALSE	TRUE	TRUE
1.81930480800356e-20	0.52106844507784	0.417	0.331	3.18250990064062e-16	0	"SIFa"	FALSE	FALSE	FALSE	FALSE	FALSE
5.01527929703286e-20	0.510233786489269	0.544	0.462	8.77322807429958e-16	0	"hwt"	FALSE	FALSE	FALSE	FALSE	FALSE
5.09552249197961e-20	0.622917384669353	0.471	0.369	8.91359749521994e-16	0	"dpr13"	FALSE	TRUE	TRUE	FALSE	FALSE
8.58134947945554e-20	0.706717060840699	0.365	0.251	1.50113546444116e-15	0	"CG8861"	FALSE	FALSE	FALSE	FALSE	FALSE
1.27952950594627e-19	0.382356825983323	0.716	0.624	2.23828096475181e-15	0	"nAChRalpha5"	FALSE	FALSE	FALSE	FALSE	FALSE
1.329063570271e-19	0.321900406956215	0.704	0.699	2.32493090347505e-15	0	"CG13928"	FALSE	FALSE	FALSE	FALSE	FALSE
1.34926434314869e-19	0.505195930035436	0.574	0.477	2.36026811547001e-15	0	"mspo"	FALSE	TRUE	FALSE	FALSE	FALSE
1.36205836653842e-19	0.686949645090044	0.467	0.372	2.38264870058566e-15	0	"unc-13-4A"	FALSE	TRUE	FALSE	FALSE	FALSE
2.72812783481382e-19	0.312638389200375	0.736	0.675	4.77231402143981e-15	0	"shi"	FALSE	FALSE	FALSE	FALSE	FALSE
2.88721361944916e-19	0.349818638593796	0.682	0.663	5.05060278450242e-15	0	"Hrb98DE"	FALSE	FALSE	FALSE	FALSE	FALSE
3.34298506231518e-19	0.530758263663687	0.391	0.293	5.84788376950795e-15	0	"CG3961"	FALSE	FALSE	FALSE	FALSE	FALSE
3.49242998320058e-19	0.363518176813694	0.709	0.661	6.10930776961277e-15	0	"CG32264"	FALSE	TRUE	FALSE	TRUE	FALSE
3.61135429585099e-19	0.555799068302743	0.342	0.239	6.31734206973213e-15	0	"CG14186"	FALSE	FALSE	FALSE	FALSE	FALSE
7.35353847675541e-19	0.587409913396607	0.516	0.418	1.28635448573882e-14	0	"side"	FALSE	TRUE	FALSE	TRUE	TRUE
8.06007110489591e-19	0.306565292674079	0.799	0.748	1.40994823837944e-14	0	"mei-P26"	FALSE	FALSE	FALSE	FALSE	FALSE
1.09523984806326e-18	0.539750074718125	0.351	0.256	1.91590306621707e-14	0	"CG2993"	FALSE	FALSE	FALSE	FALSE	FALSE
1.32997164805257e-18	0.311020742241574	0.704	0.675	2.32651940393836e-14	0	"VhaM9.7-a"	FALSE	FALSE	FALSE	FALSE	FALSE
2.05917303416838e-18	0.463707307946615	0.551	0.525	3.60211138867074e-14	0	"Vha100-1"	FALSE	TRUE	FALSE	FALSE	FALSE
3.36727931264236e-18	0.462579303784223	0.567	0.481	5.89038170160529e-14	0	"Nckx30C"	FALSE	FALSE	FALSE	TRUE	TRUE
5.52793975546663e-18	0.341520661260614	0.648	0.588	9.67002501423777e-14	0	"CG43222"	FALSE	FALSE	FALSE	FALSE	FALSE
1.68308741029592e-17	0.467320299484337	0.527	0.474	2.94422480683066e-13	0	"CG1607"	FALSE	TRUE	TRUE	FALSE	FALSE
2.42566678767601e-17	0.409180205276371	0.531	0.441	4.24321891168165e-13	0	"RSG7"	FALSE	FALSE	FALSE	TRUE	FALSE
3.0544328978956e-17	0.302935996442596	0.665	0.661	5.34311946828877e-13	0	"Dak1"	FALSE	TRUE	FALSE	FALSE	FALSE
4.64999798629145e-17	0.527986964501681	0.507	0.418	8.13424147741963e-13	0	"5-HT1A"	FALSE	FALSE	FALSE	TRUE	FALSE
6.25429854585291e-17	0.464220201502901	0.481	0.417	1.09406444462605e-12	0	"Lcch3"	FALSE	TRUE	FALSE	FALSE	FALSE
7.89645876698594e-17	0.378139215176861	0.592	0.514	1.38132753210885e-12	0	"CG16779"	TRUE	TRUE	FALSE	TRUE	TRUE
7.96129026477604e-17	0.716229051292489	0.655	0.655	1.39266850601727e-12	0	"mt:ND6"	FALSE	FALSE	FALSE	FALSE	FALSE
8.06783789524461e-17	0.474748052210817	0.495	0.407	1.41130688301514e-12	0	"Sytbeta"	FALSE	TRUE	FALSE	TRUE	TRUE
1.0769120770931e-16	0.39385408763848	0.586	0.56	1.88384229645897e-12	0	"fwe"	FALSE	FALSE	FALSE	TRUE	FALSE
2.73060558758744e-16	0.258739668490191	0.716	0.662	4.7766483543667e-12	0	"CanB"	FALSE	FALSE	FALSE	FALSE	FALSE
3.61355639757369e-16	0.465490819030776	0.474	0.406	6.32119420627566e-12	0	"Syngr"	FALSE	FALSE	FALSE	FALSE	FALSE
4.28028584984036e-16	0.411078650097678	0.519	0.464	7.48750403712574e-12	0	"Gycalpha99B"	FALSE	FALSE	FALSE	FALSE	FALSE
7.47179425572542e-16	0.539100617076481	0.575	0.528	1.30704096915405e-11	0	"CG43737"	FALSE	FALSE	FALSE	FALSE	FALSE
1.60099456511488e-15	0.358886193133976	0.603	0.55	2.80061979275545e-11	0	"DopEcR"	FALSE	TRUE	TRUE	TRUE	TRUE
1.61502686259675e-15	0.519619517137171	0.477	0.419	2.8251664907405e-11	0	"amon"	FALSE	FALSE	FALSE	FALSE	FALSE
1.92522570213927e-15	0.447193766110959	0.499	0.455	3.36779732075223e-11	0	"nAChRbeta2"	FALSE	FALSE	FALSE	FALSE	FALSE
1.95996413634855e-15	0.464864327544516	0.552	0.492	3.42856526371452e-11	0	"Nrx-1"	FALSE	FALSE	FALSE	TRUE	FALSE
2.4934507463842e-15	0.488057012190479	0.497	0.423	4.36179339064987e-11	0	"CG13954"	FALSE	FALSE	FALSE	TRUE	TRUE
3.1616039329984e-15	0.350552157293114	0.539	0.506	5.5305937599941e-11	0	"Sfxn1-3"	FALSE	FALSE	FALSE	FALSE	FALSE
3.97909886355462e-15	0.32252576300723	0.742	0.705	6.96063764201609e-11	0	"cpo"	FALSE	FALSE	FALSE	FALSE	FALSE
4.01594619107969e-15	0.516706997519496	0.358	0.284	7.0250946720557e-11	0	"FoxP"	FALSE	FALSE	FALSE	TRUE	TRUE
4.14907320687607e-15	0.484105135884765	0.469	0.409	7.25797376078831e-11	0	"Lrp4"	FALSE	FALSE	FALSE	FALSE	FALSE
4.62437280377389e-15	0.741766506269734	0.398	0.309	8.08941534564167e-11	0	"SPR"	FALSE	TRUE	FALSE	FALSE	FALSE
5.73532680620444e-15	0.250497863373332	0.79	0.783	1.00328071820934e-10	0	"Sdc"	FALSE	TRUE	FALSE	TRUE	FALSE
7.88134730054443e-15	0.600477452361452	0.411	0.325	1.37868408328424e-10	0	"Ca-alpha1T"	FALSE	TRUE	FALSE	TRUE	FALSE
9.3014986872983e-15	0.476056876526339	0.514	0.451	1.62711116536909e-10	0	"Tob"	FALSE	FALSE	FALSE	FALSE	FALSE
2.77464594193012e-14	0.499286430868611	0.507	0.443	4.85368814621836e-10	0	"dpr8"	FALSE	FALSE	FALSE	FALSE	FALSE
2.86793454568836e-14	0.252700304427748	0.707	0.734	5.01687790077266e-10	0	"Vha14-1"	FALSE	FALSE	FALSE	FALSE	FALSE
5.38697887579935e-14	0.507064227674282	0.499	0.428	9.4234421474358e-10	0	"kirre"	FALSE	TRUE	FALSE	TRUE	FALSE
7.01078577388335e-14	0.329619044163009	0.616	0.578	1.22639675542541e-09	0	"CG5065"	FALSE	TRUE	TRUE	FALSE	FALSE
8.30652405651943e-14	0.25591317266913	0.67	0.639	1.45306025320694e-09	0	"CG42342"	FALSE	TRUE	FALSE	TRUE	TRUE
8.73557175218608e-14	0.437761547106229	0.296	0.202	1.52811356660991e-09	0	"sr"	TRUE	TRUE	TRUE	TRUE	TRUE
1.06245835111467e-13	0.391155028542056	0.547	0.499	1.85855839360489e-09	0	"cdc14"	FALSE	FALSE	FALSE	TRUE	TRUE
1.32636804010022e-13	0.522392843794268	0.433	0.368	2.32021561254731e-09	0	"Dh31"	FALSE	FALSE	FALSE	FALSE	FALSE
1.4414973316012e-13	0.510875275818256	0.434	0.347	2.52161128216998e-09	0	"beat-IIa"	FALSE	TRUE	FALSE	FALSE	FALSE
1.54215591428749e-13	0.594564686954238	0.506	0.465	2.69769334086311e-09	0	"CG42389"	FALSE	TRUE	TRUE	TRUE	TRUE
1.72153184240081e-13	0.389344896196945	0.556	0.549	3.01147565191173e-09	0	"Pis"	FALSE	FALSE	FALSE	TRUE	FALSE
1.78411924530669e-13	0.377233592822283	0.581	0.529	3.12095979581499e-09	0	"GluClalpha"	FALSE	FALSE	FALSE	FALSE	FALSE
2.19008886665707e-13	0.528045788404313	0.372	0.287	3.83112245444322e-09	0	"Gad1"	FALSE	FALSE	FALSE	FALSE	FALSE
2.96965803686276e-13	0.454849280604228	0.556	0.516	5.19482280388402e-09	0	"Nlg2"	FALSE	FALSE	FALSE	FALSE	FALSE
3.28900853176024e-13	0.401343832433713	0.577	0.565	5.75346262460818e-09	0	"VGlut"	FALSE	FALSE	FALSE	FALSE	FALSE
