"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"227"	0	0.788371140770642	0.439	0.136	0	"2"	"luna"
"228"	0	0.78796765489596	0.747	0.252	0	"2"	"Glut4EF"
"229"	0	0.786330373157755	0.326	0.086	0	"2"	"plum"
"230"	0	0.782006308976622	0.684	0.232	0	"2"	"cpo"
"231"	0	0.77886418467597	0.469	0.145	0	"2"	"Toll-6"
"232"	0	0.765830274889995	0.763	0.281	0	"2"	"sm"
"233"	0	0.763471378647424	0.715	0.251	0	"2"	"Msp300"
"234"	0	0.759379575463965	0.387	0.118	0	"2"	"CG13739"
"235"	0	0.757487266997091	0.538	0.182	0	"2"	"kek1"
"236"	0	0.748005383850769	0.697	0.234	0	"2"	"nmo"
"237"	0	0.74288220041477	0.339	0.105	0	"2"	"CG42313"
"238"	0	0.74269672442142	0.414	0.138	0	"2"	"dpr1"
"239"	0	0.742690337916697	0.611	0.199	0	"2"	"CG16779"
"240"	0	0.74220465160425	0.405	0.116	0	"2"	"Ca-alpha1D"
"241"	0	0.741457174013224	0.752	0.255	0	"2"	"dlg1"
"242"	0	0.739274343094299	0.45	0.141	0	"2"	"nAChRalpha3"
"243"	0	0.737977810920388	0.918	0.39	0	"2"	"mei-P26"
"244"	0	0.733861613010338	0.759	0.316	0	"2"	"hth"
"245"	0	0.728156207327906	0.523	0.166	0	"2"	"CG11000"
"246"	0	0.727663867198362	0.927	0.447	0	"2"	"shep"
"247"	0	0.725490332794845	0.685	0.231	0	"2"	"Mnn1"
"248"	0	0.725281333642074	0.605	0.195	0	"2"	"CASK"
"249"	0	0.723781505800591	0.442	0.132	0	"2"	"CadN"
"250"	0	0.717837692877042	0.647	0.215	0	"2"	"Nipped-B"
"251"	0	0.713172032921904	0.252	0.069	0	"2"	"kek3"
"252"	0	0.712681827298403	0.512	0.17	0	"2"	"Pde9"
"253"	0	0.709938900190145	0.428	0.13	0	"2"	"Hs3st-A"
"254"	0	0.709268371004532	0.624	0.218	0	"2"	"nAChRalpha7"
"255"	0	0.708600770462387	0.572	0.2	0	"2"	"tutl"
"256"	0	0.70487516857121	0.418	0.136	0	"2"	"kirre"
"257"	0	0.703525446458801	0.441	0.134	0	"2"	"Rdh"
"258"	0	0.701970076618961	0.418	0.139	0	"2"	"CG17716"
"259"	0	0.69916991369471	0.582	0.192	0	"2"	"skd"
"260"	0	0.697870617495192	0.36	0.114	0	"2"	"beat-Ic"
"261"	0	0.697483761384256	0.516	0.178	0	"2"	"cac"
"262"	0	0.694354222239574	0.554	0.184	0	"2"	"Aac11"
"263"	0	1.41269201056779	0.849	0.13	0	"3"	"Rbp1-like"
"264"	0	1.38195402369551	0.963	0.255	0	"3"	"CG10077"
"265"	0	1.11187159473732	0.679	0.108	0	"3"	"Pde6"
"266"	0	1.05697061414777	0.915	0.238	0	"3"	"Bacc"
"267"	0	0.86991206257796	0.976	0.425	0	"3"	"Sap47"
"268"	0	0.857620572395338	0.795	0.141	0	"3"	"CG7971"
"269"	0	0.836959103218539	0.887	0.278	0	"3"	"Cngl"
"270"	0	0.816937768148481	0.897	0.289	0	"3"	"Rbp6"
"271"	0	0.814996521186741	0.888	0.264	0	"3"	"nSyb"
"272"	0	0.811933217592877	0.809	0.217	0	"3"	"NaCP60E"
"273"	0	0.811454148663102	0.621	0.273	0	"3"	"Gad1"
"274"	0	0.806520424498908	0.948	0.302	0	"3"	"Sh"
"275"	0	0.792716071208002	0.457	0.057	0	"3"	"Saf-B"
"276"	0	0.781722753071252	0.732	0.143	0	"3"	"Hsp60A"
"277"	0	0.7745181084964	0.551	0.076	0	"3"	"Rbp1"
"278"	0	0.770517798732869	0.754	0.162	0	"3"	"CG13928"
"279"	0	0.768321548564589	0.46	0.067	0	"3"	"su(w[a])"
"280"	0	0.759948778722755	0.79	0.144	0	"3"	"UQCR-C2"
"281"	0	0.752073079110195	0.816	0.222	0	"3"	"Pur-alpha"
"282"	0	0.751539500618741	0.42	0.057	0	"3"	"CG34449"
"283"	0	0.744151498379928	0.603	0.131	0	"3"	"CG2993"
"284"	0	0.734019372031003	0.566	0.112	0	"3"	"CG42492"
"285"	0	0.7190743796393	0.647	0.138	0	"3"	"hig"
"286"	0	0.716735170347991	0.926	0.275	0	"3"	"ATPsynF"
"287"	0	0.7140867215668	0.53	0.098	0	"3"	"Acn"
"288"	0	0.712871803406967	0.899	0.323	0	"3"	"Hasp"
"289"	0	0.712536976647191	0.732	0.176	0	"3"	"CR42862"
"290"	0	0.712008126413927	0.798	0.251	0	"3"	"nAChRalpha6"
"291"	0	0.710328855074321	0.772	0.21	0	"3"	"shakB"
"292"	0	0.708583578787322	0.834	0.196	0	"3"	"Fer2LCH"
"293"	0	0.703512844713743	0.497	0.07	0	"3"	"CG32544"
"294"	0	0.699129872091036	0.57	0.113	0	"3"	"Tomosyn"
"295"	0	0.697721101859887	0.778	0.162	0	"3"	"UQCR-C1"
"296"	0	0.69419385156695	0.883	0.256	0	"3"	"sta"
"297"	0	0.689436222641562	0.921	0.318	0	"3"	"Syt1"
"298"	0	0.684041533338295	0.57	0.126	0	"3"	"mmd"
"299"	0	0.677985898935957	0.672	0.183	0	"3"	"CG32017"
"300"	0	0.677983449195898	0.904	0.292	0	"3"	"para"
"301"	0	0.669012771827294	0.964	0.341	0	"3"	"Rdl"
"302"	0	0.667622983715645	0.476	0.075	0	"3"	"B52"
"303"	0	0.661435009510304	0.667	0.131	0	"3"	"Rm62"
"304"	0	0.660192745406988	0.846	0.45	0	"3"	"pros"
"305"	0	0.657592125283903	0.969	0.481	0	"3"	"jim"
"306"	0	0.656610516211199	0.373	0.041	0	"3"	"SC35"
"307"	0	0.656411587799122	0.893	0.336	0	"3"	"Ggamma30A"
"308"	0	0.656161912254338	0.85	0.217	0	"3"	"RFeSP"
"309"	0	0.655475319391145	0.479	0.061	0	"3"	"CG9775"
"310"	0	0.654746694742487	0.761	0.176	0	"3"	"Tsp42Ej"
"311"	0	0.653811876201862	0.519	0.078	0	"3"	"Pcyt1"
"312"	0	0.65160337941978	0.415	0.057	0	"3"	"SF2"
"313"	0	0.649210863079369	0.649	0.166	0	"3"	"sdt"
"314"	0	0.64659854647553	0.658	0.141	0	"3"	"CG43066"
"315"	0	0.644234120016904	0.534	0.072	0	"3"	"CG13920"
"316"	0	0.644088489357218	0.354	0.045	0	"3"	"YT521-B"
"317"	0	0.638678669322832	0.71	0.199	0	"3"	"Dscam2"
"318"	0	0.63865978287557	0.695	0.19	0	"3"	"Pitslre"
"319"	0	0.638168874329335	0.531	0.132	0	"3"	"GluClalpha"
"320"	0	0.636998618709344	0.65	0.152	0	"3"	"sqd"
"321"	0	0.634426829146364	0.723	0.137	0	"3"	"CG5010"
"322"	0	0.632786479844135	0.847	0.25	0	"3"	"chinmo"
"323"	0	0.631741086894602	0.577	0.145	0	"3"	"SK"
"324"	0	0.629525065181102	0.919	0.319	0	"3"	"RpS2"
"325"	0	0.624881082179042	0.59	0.109	0	"3"	"CNBP"
"326"	0	0.624858884769302	0.622	0.164	0	"3"	"CG42260"
"327"	0	0.624126777996547	0.649	0.106	0	"3"	"ND-18"
