"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"lwr"	7.84471593347865e-21	0.263412124062068	0.922	0.742	1.54995897413671e-16	"7"	"lwr"
"roX11"	8.63481313735918e-21	0.455446571694533	0.994	0.871	1.70606637967943e-16	"7"	"roX1"
"ctrip1"	9.46829764907963e-21	0.505646989963896	0.688	0.433	1.87074624950515e-16	"7"	"ctrip"
"CR438872"	9.91487023606337e-21	0.293675060440407	0.997	0.959	1.9589800612414e-16	"7"	"CR43887"
"Aac11"	1.34956381924406e-20	0.259216828626231	0.861	0.607	2.66646819406242e-16	"7"	"Aac11"
"Sep51"	1.60218633311963e-20	0.253447972091122	0.925	0.696	3.16559975697777e-16	"7"	"Sep5"
"CG14641"	1.74781663749498e-20	0.270214845670605	0.812	0.559	3.45333611236257e-16	"7"	"CG14641"
"numb1"	1.98941345091832e-20	0.290184036445647	0.526	0.29	3.93068309632441e-16	"7"	"numb"
"pre-lola-G"	5.68104033874236e-20	0.271180412433026	0.59	0.348	1.12245995012872e-15	"7"	"pre-lola-G"
"eIF4AIII"	8.90101629262555e-20	0.261894465144636	0.893	0.661	1.75866279909696e-15	"7"	"eIF4AIII"
"CG156282"	1.07503862122653e-19	0.438709116131653	0.991	0.834	2.12406130781939e-15	"7"	"CG15628"
"CG18446"	1.4869758399738e-19	0.345582838003315	0.367	0.173	2.93796686462024e-15	"7"	"CG18446"
"CR43314"	2.39210203800841e-19	0.330216439282624	0.298	0.125	4.72631520669701e-15	"7"	"CR43314"
"Rsf1"	2.45086266652427e-19	0.264564173872204	0.844	0.582	4.84241445651866e-15	"7"	"Rsf1"
"CR42862"	3.16870494152216e-19	0.315081673526503	0.838	0.56	6.26072722345948e-15	"7"	"CR42862"
"Ref1"	8.63755028712112e-19	0.251917601276838	0.948	0.782	1.70660718572939e-14	"7"	"Ref1"
"Inr-a1"	8.79207563274723e-19	0.303871692586736	0.676	0.426	1.7371383035182e-14	"7"	"Inr-a"
"zfh2"	3.1697670669473e-18	0.279907755378061	0.353	0.166	6.26282577087447e-14	"7"	"zfh2"
"pan1"	3.88860319300616e-18	0.488861894410481	0.855	0.621	7.68310218874156e-14	"7"	"pan"
"CG6398"	3.89110607243301e-18	0.261231461466982	0.858	0.609	7.68804737791315e-14	"7"	"CG6398"
"CG8929"	4.39904963684659e-18	0.253322210988463	0.899	0.654	8.69164227248149e-14	"7"	"CG8929"
"CG13624"	7.46279287295719e-18	0.28479682440475	0.37	0.183	1.47449861583888e-13	"7"	"CG13624"
"Glut4EF1"	8.82973399900568e-18	0.608401050208033	0.575	0.338	1.74457884352354e-13	"7"	"Glut4EF"
"psq1"	1.19116965834404e-17	0.297905438144585	0.89	0.666	2.35351301095616e-13	"7"	"psq"
"CG28651"	1.4647639359904e-17	0.351492206835186	0.705	0.459	2.89408058472983e-13	"7"	"CG2865"
"baz"	1.19098967169505e-16	0.336899310007481	0.604	0.376	2.35315739333508e-12	"7"	"baz"
"Ggamma1"	1.19434597822047e-16	0.258432086513104	0.858	0.636	2.35978878376801e-12	"7"	"Ggamma1"
"JIL-1"	2.61016451430402e-16	0.269539591079075	0.462	0.261	5.15716304736189e-12	"7"	"JIL-1"
"tna1"	9.36325016687322e-16	0.334729343357564	0.919	0.687	1.84999096797081e-11	"7"	"tna"
"CG11873"	1.1070597245994e-15	0.259471066322559	0.621	0.39	2.18732860386349e-11	"7"	"CG11873"
"CG422382"	2.78368849871535e-14	0.358000502521675	0.471	0.281	5.50001173576178e-10	"7"	"CG42238"
"Cct1"	3.73141594862236e-14	0.25175665026706	0.402	0.225	7.37253163128806e-10	"7"	"Cct1"
"kek5"	6.53611480457265e-14	0.321916119279052	0.303	0.151	1.29140556308746e-09	"7"	"kek5"
"CG11138"	6.6722377692471e-14	0.440270223236389	0.387	0.215	1.31830073844784e-09	"7"	"CG11138"
"RapGAP1"	1.05230304405761e-13	0.36647382092114	0.587	0.379	2.07914035444903e-09	"7"	"RapGAP1"
"Bsg1"	3.93055348003697e-13	0.292802212788106	0.882	0.658	7.76598756585705e-09	"7"	"Bsg"
"shg1"	9.01436789456924e-13	0.338241490016128	0.737	0.513	1.78105880860899e-08	"7"	"shg"
"MYPT-75D"	1.31028683981789e-11	0.268310630083379	0.373	0.213	2.58886473811218e-07	"7"	"MYPT-75D"
"zen2"	1.57255132792982e-303	1.15913844563611	0.556	0.032	3.10704691372373e-299	"8"	"zen2"
"C15"	6.90524157890469e-271	0.839832158228558	0.534	0.035	1.36433763115999e-266	"8"	"C15"
"zen"	2.69145401559073e-248	1.27198437545777	0.643	0.065	5.31777484400416e-244	"8"	"zen"
"Alk"	2.36569482855325e-222	0.942301899728886	0.606	0.062	4.6741398422555e-218	"8"	"Alk"
"dap"	9.68331158014601e-215	1.01662152889114	0.581	0.06	1.91322870200525e-210	"8"	"dap"
"peb1"	1.67659041826994e-210	1.58529218195228	0.722	0.106	3.31260734841775e-206	"8"	"peb"
"tup"	1.121880906002e-208	1.31903599869597	0.83	0.151	2.21661229407875e-204	"8"	"tup"
"CG13653"	2.26204541299243e-198	1.56354734251269	0.621	0.08	4.46934932699044e-194	"8"	"CG13653"
"ana"	6.16878869352081e-198	0.737293009139279	0.415	0.029	1.21882927006584e-193	"8"	"ana"
"CR44953"	1.40379382129035e-177	0.416548724713945	0.296	0.014	2.77361583210547e-173	"8"	"CR44953"
"egr1"	2.01219178044512e-173	1.32904918870585	0.801	0.176	3.97568851980346e-169	"8"	"egr"
"Doc11"	5.68566018451473e-172	1.35719633977192	0.834	0.202	1.12337273925642e-167	"8"	"Doc1"
"Doc2"	4.58708749941113e-171	1.12790770992456	0.733	0.137	9.06316748133651e-167	"8"	"Doc2"
"Doc31"	7.3738248037571e-171	1.28294604294642	0.755	0.153	1.45692030472633e-166	"8"	"Doc3"
"rho"	1.76737588985343e-157	1.40989389633156	0.863	0.237	3.49198128317241e-153	"8"	"rho"
"mirr1"	3.04069894350233e-154	1.2649700762271	0.755	0.164	6.00781297257189e-150	"8"	"mirr"
"Ect4"	1.69168270071544e-152	0.69182997290461	0.469	0.054	3.34242668007357e-148	"8"	"Ect4"
"Ance1"	3.01207417558095e-147	1.31507557678832	0.675	0.131	5.95125615611283e-143	"8"	"Ance"
"kay"	1.09649034539018e-145	0.629082334677126	0.458	0.054	2.16644562442191e-141	"8"	"kay"
"CG45263"	2.14214357987502e-140	1.24544080221494	0.773	0.185	4.23244728511706e-136	"8"	"CG45263"
"CG13654"	5.7451166821048e-140	0.389756140596799	0.296	0.02	1.13512015405027e-135	"8"	"CG13654"
"Dtg1"	4.80931752843536e-138	1.52793817199204	0.953	0.504	9.50224957268259e-134	"8"	"Dtg"
"pnr1"	3.61005441712705e-136	0.896742882869034	0.671	0.135	7.13274551735962e-132	"8"	"pnr"
"hbs1"	9.44512636922205e-136	1.02640725595881	0.653	0.132	1.86616806803089e-131	"8"	"hbs"
"ush"	1.0021223071635e-119	0.769545621656885	0.57	0.109	1.97999325449364e-115	"8"	"ush"
"Z600"	3.34233766969367e-108	1.17071519482675	0.675	0.186	6.60379076778075e-104	"8"	"Z600"
"cv-2"	7.6180737194989e-102	1.01893031013875	0.791	0.268	1.50517900549859e-97	"8"	"cv-2"
"srp2"	4.17188253462817e-94	0.909419107680796	0.625	0.163	8.24280551191833e-90	"8"	"srp"
"Ance-2"	1.89058680367768e-92	0.420224091119213	0.274	0.029	3.73542140670635e-88	"8"	"Ance-2"
"CG45186"	1.67471474257675e-81	1.08570932862874	0.913	0.639	3.30890138838314e-77	"8"	"CG45186"
"E(spl)m5-HLH"	4.89959255814097e-81	0.871005624458204	0.57	0.154	9.68061497637493e-77	"8"	"E(spl)m5-HLH"
"CrebA1"	3.27729594723005e-77	0.498993090858885	0.444	0.091	6.47528133253713e-73	"8"	"CrebA"
"Ama1"	7.14043092468837e-76	0.827536477639463	0.964	0.739	1.41080634209993e-71	"8"	"Ama"
"rst"	4.46166184186444e-73	0.695935832087824	0.516	0.138	8.81535146715576e-69	"8"	"rst"
"scyl1"	6.9458091061633e-70	1.00648963271728	0.939	0.738	1.37235296319574e-65	"8"	"scyl"
"emc"	1.95314167229555e-68	0.851523504941233	0.946	0.723	3.85901731612155e-64	"8"	"emc"
"alphagamma-element:CR32865"	2.46581075298418e-68	0.583947749409686	0.466	0.121	4.87194888574614e-64	"8"	"alphagamma-element:CR32865"
"CG81472"	1.79142004822076e-67	0.99238944396825	0.798	0.408	3.53948773127458e-63	"8"	"CG8147"
"CG124202"	1.88351958046652e-67	0.923766138753861	0.848	0.515	3.72145798708574e-63	"8"	"CG12420"
"esg"	3.07345883699429e-65	0.585672644611928	0.495	0.136	6.07253997013332e-61	"8"	"esg"
"net1"	9.01630507727495e-64	0.773602192570976	0.755	0.334	1.78144155716799e-59	"8"	"net"
"bun1"	1.80574601907497e-63	0.976537920570401	0.913	0.643	3.56779298448833e-59	"8"	"bun"
"CG144271"	9.63827821932637e-60	0.857794845583025	0.581	0.213	1.9043310105745e-55	"8"	"CG14427"
"l(2)087171"	1.1591156371461e-59	0.903838847589117	0.798	0.435	2.29018067587326e-55	"8"	"l(2)08717"
"toc1"	1.21455381789276e-59	0.835482953929044	0.585	0.209	2.39971543339251e-55	"8"	"toc"
"wake"	2.29350643177025e-55	0.681496304023957	0.711	0.345	4.53151000789166e-51	"8"	"wake"
"cno"	2.38270512091103e-54	0.768477682480112	0.751	0.375	4.707748777896e-50	"8"	"cno"
"CG12986"	4.67342789798421e-54	0.440644456919501	0.296	0.059	9.2337588408372e-50	"8"	"CG12986"
"veil1"	3.86145548824447e-50	0.563559051316942	0.61	0.24	7.62946375367342e-46	"8"	"veil"
"CG149151"	1.44453749239599e-48	1.0117740475576	0.856	0.601	2.85411717747599e-44	"8"	"CG14915"
"sas1"	1.08543357354918e-47	0.505717547363743	0.296	0.065	2.14459965461848e-43	"8"	"sas"
"CG152361"	2.21730081707036e-46	0.619745540672582	0.433	0.132	4.38094295436762e-42	"8"	"CG15236"
"Nrt1"	2.36962221569214e-44	0.623206814639947	0.975	0.889	4.68189957376454e-40	"8"	"Nrt"
"CG100351"	1.37139988327707e-42	0.430042506065968	0.996	0.948	2.70961188937883e-38	"8"	"CG10035"
"btsz"	1.59987612719805e-42	0.628794996824119	0.787	0.478	3.16103525211791e-38	"8"	"btsz"
"chrb1"	1.28129550269578e-41	0.907152705437834	0.729	0.424	2.53158365422633e-37	"8"	"chrb"
"Lasp"	1.55191330592186e-41	0.332831358840629	0.314	0.082	3.06627030984041e-37	"8"	"Lasp"
"mspo1"	3.21627647450145e-41	0.489292841619359	0.39	0.118	6.35471905831996e-37	"8"	"mspo"
"CR45593"	1.57250487465114e-40	0.359099786095567	0.321	0.086	3.10695513133573e-36	"8"	"CR45593"
"Mipp11"	2.97866759988817e-40	0.549780494108948	0.617	0.294	5.88525144385904e-36	"8"	"Mipp1"
"CG10479"	9.79690086428516e-39	0.695183045828758	0.578	0.28	1.93567167276546e-34	"8"	"CG10479"
"Diap1"	9.86737393774907e-39	0.616440197940124	0.646	0.348	1.94959574262046e-34	"8"	"Diap1"
"CG426661"	2.62085096861952e-37	0.366144640362489	0.307	0.083	5.17827734379844e-33	"8"	"CG42666"
"CG423421"	4.78359381904418e-37	0.383186336218875	0.538	0.21	9.4514246676675e-33	"8"	"CG42342"
"kek13"	5.79153663021945e-36	0.505194619944295	0.7	0.343	1.14429180739876e-31	"8"	"kek1"
"Ptp99A"	7.09990786906382e-36	0.760999500783309	0.451	0.177	1.40279979676963e-31	"8"	"Ptp99A"
"Sema-2b"	2.60061995806342e-35	0.510704012353504	0.361	0.118	5.13830491314171e-31	"8"	"Sema-2b"
"dpp"	1.18427948062201e-34	0.382341837600313	0.495	0.197	2.33989939781297e-30	"8"	"dpp"
"CG427881"	2.08229894636044e-34	0.396594173684866	0.394	0.135	4.11420625821895e-30	"8"	"CG42788"
"fra1"	1.23892061149645e-32	0.509947396854625	0.668	0.364	2.44785934419469e-28	"8"	"fra"
"prd"	1.25941840385731e-29	0.497456797723112	0.542	0.251	2.48835888234128e-25	"8"	"prd"
"h1"	3.817660856137e-29	0.69397525169675	0.751	0.485	7.54293431955548e-25	"8"	"h"
"grn1"	1.41872915346446e-28	0.421567959673972	0.43	0.165	2.80312506141509e-24	"8"	"grn"
"E(spl)malpha-BFM"	1.552307977751e-28	0.321678235696377	0.343	0.118	3.06705010244043e-24	"8"	"E(spl)malpha-BFM"
"Btk29A1"	1.7677859154995e-28	0.470090882950453	0.621	0.344	3.49279141184392e-24	"8"	"Btk29A"
"Tom1"	2.61538561421965e-28	0.393992242618153	0.975	0.906	5.16747889657518e-24	"8"	"Tom"
"melt"	4.7175105260105e-28	0.290651930413495	0.318	0.109	9.32085729729154e-24	"8"	"melt"
"E(spl)m7-HLH"	2.74540240737807e-27	0.274137477239241	0.43	0.174	5.4243660764976e-23	"8"	"E(spl)m7-HLH"
"SNCF2"	1.30804589038092e-26	0.546570361025161	0.74	0.496	2.58443707021462e-22	"8"	"SNCF"
"ec1"	3.46043362140505e-26	0.341074757922663	0.556	0.285	6.8371247491721e-22	"8"	"ec"
"Ubx"	6.50399932063174e-26	0.487608717403124	0.477	0.216	1.28506018577042e-21	"8"	"Ubx"
"retn1"	6.74976168753651e-26	0.468571429059092	0.617	0.358	1.33361791422346e-21	"8"	"retn"
"CG100822"	7.26631281904338e-26	0.45227445778109	0.635	0.374	1.43567808678659e-21	"8"	"CG10082"
"Gp1501"	1.73700089921934e-24	0.395136293955357	0.83	0.606	3.43196637667757e-20	"8"	"Gp150"
"tara"	8.23184643589844e-24	0.340122408386977	0.43	0.202	1.62644821880481e-19	"8"	"tara"
"grh"	1.19687256528975e-23	0.451968450748068	0.769	0.547	2.36478081449949e-19	"8"	"grh"
"fz2"	5.9879158223375e-23	0.428036294236194	0.755	0.522	1.18309240817744e-18	"8"	"fz2"
"psq2"	3.98677675217442e-22	0.423982868981806	0.838	0.672	7.87707350694621e-18	"8"	"psq"
"Abd-B"	4.16991955935982e-22	0.674420329321632	0.292	0.107	8.23892706538313e-18	"8"	"Abd-B"
"Scp2"	4.17476595484944e-22	0.308815146270999	0.256	0.086	8.24850257359153e-18	"8"	"Scp2"
"corto1"	1.32132043318315e-21	0.395335670986871	0.823	0.639	2.61066491188327e-17	"8"	"corto"
"rau1"	1.47306414321732e-21	0.393886761182461	0.292	0.11	2.91048013416879e-17	"8"	"rau"
"E(spl)m4-BFM1"	2.20518575606695e-21	0.37033530075056	0.545	0.295	4.35700601683708e-17	"8"	"E(spl)m4-BFM"
"CR44504"	2.2277377249279e-21	0.343847250766565	0.365	0.162	4.40156419691254e-17	"8"	"CR44504"
"ptc1"	8.93945461794872e-21	0.363729797711129	0.78	0.55	1.76625744341431e-16	"8"	"ptc"
"mino"	1.1401540076629e-20	0.343656529915759	0.401	0.193	2.25271628834036e-16	"8"	"mino"
"pyd"	1.46418903425077e-20	0.342594174892146	0.783	0.576	2.89294469387267e-16	"8"	"pyd"
"GstE14"	2.12907922105031e-20	0.316914233424281	0.329	0.139	4.20663472495119e-16	"8"	"GstE14"
"CG102491"	4.01455497622475e-20	0.315479919353403	0.408	0.189	7.93195772202486e-16	"8"	"CG10249"
"5-HT2A1"	5.08727658840523e-20	0.308159179596842	0.527	0.272	1.00514410833711e-15	"8"	"5-HT2A"
"jbug1"	1.21373481405529e-19	0.271583115557314	0.617	0.36	2.39809724561043e-15	"8"	"jbug"
"sgl"	1.92536380899391e-19	0.29991157239004	0.354	0.165	3.80413381381016e-15	"8"	"sgl"
"sdt1"	2.33211071900065e-19	0.334551846098815	0.874	0.692	4.60778435860149e-15	"8"	"sdt"
"CG21621"	2.38429590042331e-19	0.411267127563727	0.581	0.359	4.71089184005638e-15	"8"	"CG2162"
"mew2"	3.78076678310072e-19	0.274126537221161	0.592	0.338	7.47003901005041e-15	"8"	"mew"
"baz1"	7.54047931333681e-19	0.347977943921761	0.614	0.378	1.48984790272909e-14	"8"	"baz"
"DOR1"	2.73460153275982e-18	0.32295682490937	0.466	0.255	5.40302570842685e-14	"8"	"DOR"
"Pfrx"	3.08843236826844e-18	0.301728878828189	0.433	0.226	6.10212467322479e-14	"8"	"Pfrx"
"bru-3"	3.50517506265531e-18	0.335580250392792	0.26	0.099	6.92552488879435e-14	"8"	"bru-3"
"koi"	4.98054035328453e-17	0.322838295282873	0.578	0.383	9.84055163001958e-13	"8"	"koi"
"CG101761"	1.27277403288111e-16	0.256332640289939	0.462	0.245	2.51474693416649e-12	"8"	"CG10176"
"Lac2"	1.89341720415969e-16	0.284582860857214	0.946	0.807	3.74101371197871e-12	"8"	"Lac"
"bnl"	2.79728706669806e-16	0.865387271647402	0.31	0.138	5.52687978638203e-12	"8"	"bnl"
"Ppa1"	1.21769849985383e-15	0.277179759079561	0.906	0.745	2.40592869601119e-11	"8"	"Ppa"
"Ptr2"	1.5998866831248e-15	0.257520144255427	0.726	0.484	3.16105610851799e-11	"8"	"Ptr"
"CG12581"	2.57618949104421e-15	0.38339028472307	0.556	0.367	5.09003519640515e-11	"8"	"CG12581"
"CR443171"	3.82161455897442e-15	0.329742250905028	0.513	0.303	7.55074604562165e-11	"8"	"CR44317"
"pan2"	5.84024487219918e-15	0.292215033890863	0.783	0.628	1.15391558184911e-10	"8"	"pan"
"blot1"	1.54429219175762e-14	0.36892333547274	0.545	0.35	3.0512125124747e-10	"8"	"blot"
"jar"	1.70021164122386e-14	0.328869505340928	0.516	0.328	3.3592781607301e-10	"8"	"jar"
"Piezo"	1.80072214975832e-14	0.35581563429024	0.473	0.281	3.55786682349248e-10	"8"	"Piezo"
"tmod"	2.50073755783151e-14	0.291374734402482	0.56	0.375	4.9409572667635e-10	"8"	"tmod"
"mtd1"	4.78349679937052e-14	0.385823973168673	0.527	0.342	9.45123297619628e-10	"8"	"mtd"
"pxb"	1.23608330238191e-13	0.26389662204684	0.44	0.237	2.44225338884617e-09	"8"	"pxb"
"CG58881"	3.86431517391131e-13	0.271321967383959	0.664	0.47	7.63511392061396e-09	"8"	"CG5888"
"CR428621"	7.40109193278406e-13	0.408077015903534	0.744	0.568	1.46230774407947e-08	"8"	"CR42862"
"bxd1"	2.44773177574503e-12	0.423067312908064	0.502	0.33	4.83622844251703e-08	"8"	"bxd"
"tsh1"	1.04338377270594e-11	0.263094868638113	0.65	0.437	2.06151765811239e-07	"8"	"tsh"
"px2"	1.3583793828789e-11	0.266914261987725	0.52	0.344	2.68388598469214e-07	"8"	"px"
"CG8312"	4.41276800695057e-11	0.282286729619103	0.296	0.155	8.71874702813294e-07	"8"	"CG8312"
"iab-4"	6.86158232669884e-11	0.379779811061709	0.332	0.183	1.35571143610916e-06	"8"	"iab-4"
"CG342241"	2.17763752019698e-10	0.27087670318477	0.769	0.569	4.3025762124052e-06	"8"	"CG34224"
"CG423941"	1.04783442210986e-09	0.282524201168568	0.61	0.466	2.07031125120467e-05	"8"	"CG42394"
"Antp2"	3.25903355523451e-09	0.470149140552421	0.531	0.37	6.43919849843234e-05	"8"	"Antp"
"nub"	3.25956481890107e-09	0.263426331337455	0.307	0.174	6.44024816918473e-05	"8"	"nub"
"ftz"	6.02040883208701e-07	0.42002244015248	0.469	0.34	0.0118951237704375	"8"	"ftz"
"CG89602"	6.3212837289565e-05	0.256745559991903	0.834	0.762	1	"8"	"CG8960"
"CR453611"	5.56887629737979e-159	1.15766843713978	0.625	0.095	1.1002985788363e-154	"9"	"CR45361"
"CadN2"	8.30833148477936e-144	1.68534012974621	0.825	0.194	1.64156013476271e-139	"9"	"CadN"
"htl1"	7.14480039871564e-132	0.958923366064487	0.641	0.12	1.41166966277824e-127	"9"	"htl"
"if1"	3.61021041178344e-119	1.16357602978997	0.657	0.138	7.13305373160172e-115	"9"	"if"
"CG30362"	5.21156681272242e-112	1.2410111884729	0.9	0.353	1.0297013708577e-107	"9"	"CG3036"
"Cyp310a11"	6.19922590105577e-104	1.1487271290044	0.876	0.344	1.2248430535306e-99	"9"	"Cyp310a1"
"CG45001"	2.48772645779393e-103	1.07900753531438	0.853	0.278	4.91524993530926e-99	"9"	"CG4500"
"Mef21"	3.76578565810672e-99	0.907179520992192	0.582	0.126	7.44043930328725e-95	"9"	"Mef2"
"ltl1"	4.92146801579603e-89	0.876856232138194	0.705	0.202	9.7238365056098e-85	"9"	"ltl"
"Nrt2"	1.56756198717088e-69	0.711514076586269	0.992	0.889	3.09718897425222e-65	"9"	"Nrt"
"zfh12"	9.09978250224823e-69	0.811223317130718	0.622	0.18	1.79793502679421e-64	"9"	"zfh1"
"Asph1"	2.6895808714443e-68	0.926002559573131	0.833	0.397	5.31407388579964e-64	"9"	"Asph"
"tkv2"	1.2087494715749e-61	0.828938119495796	0.697	0.272	2.3882472059377e-57	"9"	"tkv"
"mt:Cyt-b1"	1.23401044775573e-61	0.471635813563659	1	0.992	2.43815784267578e-57	"9"	"mt:Cyt-b"
"mt:CoII1"	4.73029991688029e-61	0.479021393061377	0.988	0.983	9.34612657577207e-57	"9"	"mt:CoII"
"mt:CoIII1"	4.49358424037419e-59	0.461901071136759	0.988	0.988	8.87842374213133e-55	"9"	"mt:CoIII"
"CG34371"	1.82218875093868e-56	0.444610679365205	0.546	0.172	3.60028053410464e-52	"9"	"CG34371"
"stumps1"	3.20781339444788e-56	0.726947792379261	0.478	0.133	6.33799770475012e-52	"9"	"stumps"
"Mdr491"	5.18718991918675e-55	0.625247315018976	0.53	0.165	1.02488498423292e-50	"9"	"Mdr49"
"sty1"	3.74424947102787e-52	0.872285819272181	0.721	0.309	7.39788810485687e-48	"9"	"sty"
"twi1"	7.26682413634374e-52	0.622554756589895	0.741	0.284	1.4357791128588e-47	"9"	"twi"
"wntD1"	1.06821335064333e-51	0.790059567199617	0.474	0.138	2.11057593820109e-47	"9"	"wntD"
"CG32982"	1.62183969958759e-50	0.949171320390301	0.888	0.525	3.20443087844515e-46	"9"	"CG32982"
"ventrally-expressed-protein-D1"	3.01157904803572e-50	0.636720622274049	0.697	0.262	5.95027788310898e-46	"9"	"ventrally-expressed-protein-D"
"roX12"	2.20713491764463e-47	0.795078844301834	0.98	0.873	4.36085717028225e-43	"9"	"roX1"
"Ama2"	9.86330787395583e-47	0.68084293603392	0.972	0.739	1.94879236973619e-42	"9"	"Ama"
"mt:lrRNA1"	5.29667455860828e-46	0.359425274374054	1	0.997	1.04651695928982e-41	"9"	"mt:lrRNA"
"NetA"	1.25156403858318e-45	0.738292739034536	0.43	0.13	2.47284022743264e-41	"9"	"NetA"
"mt:ATPase61"	3.07481056533833e-45	0.481299564506762	0.996	0.993	6.07521071499547e-41	"9"	"mt:ATPase6"
"be1"	4.04500570974867e-44	0.432589095658462	0.462	0.145	7.99212228132142e-40	"9"	"be"
"pigs1"	1.01730143842828e-43	0.727342187245557	0.534	0.191	2.0099841820466e-39	"9"	"pigs"
"CG90051"	8.56475626170725e-43	0.791535675279813	0.853	0.498	1.69222454218812e-38	"9"	"CG9005"
"mt:CoI1"	6.88757472833994e-42	0.413537464306554	0.996	0.993	1.3608470148254e-37	"9"	"mt:CoI"
"NetB1"	8.07483072591669e-42	0.560018743617314	0.355	0.097	1.59542505482662e-37	"9"	"NetB"
"sna1"	1.08471854445298e-41	0.600909803620921	0.629	0.246	2.14318690013021e-37	"9"	"sna"
"CG106631"	4.12179041044304e-41	0.33454218308694	0.287	0.066	8.14383349295336e-37	"9"	"CG10663"
"Pka-C32"	1.15145847998389e-37	0.451007784424051	0.554	0.213	2.27505166475216e-33	"9"	"Pka-C3"
"sprt1"	1.59567252399854e-37	0.484043508369383	0.378	0.116	3.15272977291631e-33	"9"	"sprt"
"mt:ND61"	2.05442849178284e-37	0.469387947176799	0.932	0.798	4.05913981406453e-33	"9"	"mt:ND6"
"PMCA"	1.90062921673189e-34	0.535452474956789	0.809	0.498	3.75526320641888e-30	"9"	"PMCA"
"mt:ND21"	5.15765066009967e-34	0.433086808867817	0.932	0.858	1.01904861742249e-29	"9"	"mt:ND2"
"Ilp42"	2.84056755797867e-33	0.506196873767974	0.92	0.651	5.61239338105425e-29	"9"	"Ilp4"
"tin1"	1.75017427814621e-32	0.39958640662561	0.378	0.123	3.45799433876128e-28	"9"	"tin"
"CG63981"	4.11171940761603e-31	0.622059694172159	0.837	0.614	8.12393520556776e-27	"9"	"CG6398"
"RpLP1"	2.93729855556335e-30	0.272857575346316	0.992	0.993	5.80351448608207e-26	"9"	"RpLP1"
"CG167581"	6.8341116981002e-30	0.448201244869047	0.526	0.222	1.35028378931064e-25	"9"	"CG16758"
"Desat1"	3.05503808972542e-29	0.590708706852649	0.53	0.252	6.03614425767948e-25	"9"	"Desat1"
"mthl11"	3.06361617654429e-29	0.533628816291939	0.454	0.186	6.05309284161621e-25	"9"	"mthl1"
"CG121771"	6.91467278557538e-29	0.489713453997498	0.625	0.313	1.36620104897398e-24	"9"	"CG12177"
"Ten-a1"	1.64281520698687e-27	0.692359663633337	0.841	0.542	3.24587428596466e-23	"9"	"Ten-a"
"Mes22"	1.77392240766335e-26	0.380893341672689	0.562	0.253	3.50491589306124e-22	"9"	"Mes2"
"link"	3.43446651593216e-26	0.43600958182703	0.968	0.858	6.78581894217876e-22	"9"	"link"
"cathD"	9.3083228721904e-26	0.481954349558275	0.88	0.672	1.83913843308738e-21	"9"	"cathD"
"fz1"	3.14577114660049e-25	0.406765280392645	0.522	0.257	6.21541463145324e-21	"9"	"fz"
"mt:ND31"	5.92955519132594e-25	0.417205900411269	0.952	0.88	1.17156151470218e-20	"9"	"mt:ND3"
"mt:ND51"	5.99656249396599e-25	0.368707110372081	0.96	0.889	1.1848008175578e-20	"9"	"mt:ND5"
"fog1"	1.30509834613853e-24	0.618761215196367	0.43	0.192	2.57861331230051e-20	"9"	"fog"
"Act87E1"	6.23396882661034e-24	0.324108152358298	0.339	0.123	1.23170756076167e-19	"9"	"Act87E"
"how1"	1.30772705787685e-23	0.558965241480258	0.837	0.592	2.58380712095309e-19	"9"	"how"
"Ndae12"	1.88220471357624e-23	0.349705801122928	0.522	0.253	3.71886007308393e-19	"9"	"Ndae1"
"mt:ND41"	3.2857892648764e-23	0.352610898496247	0.964	0.922	6.49206242954279e-19	"9"	"mt:ND4"
"mt:ND11"	4.88093700885615e-23	0.415399932460766	0.968	0.918	9.64375534209798e-19	"9"	"mt:ND1"
"cnn2"	1.83648543504908e-22	0.535424874122196	0.554	0.311	3.62852792256997e-18	"9"	"cnn"
"stg3"	3.80937257955865e-22	0.479691953956647	0.693	0.391	7.52655834269199e-18	"9"	"stg"
"CG9171"	4.3604631494798e-22	0.44263718452334	0.355	0.148	8.61540309074219e-18	"9"	"CG9171"
"CG12163"	2.76145992693921e-21	0.452768799775776	0.753	0.541	5.4560925236465e-17	"9"	"CG12163"
