"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"	"TF"
"1498"	4.70409287978491e-07	1.35139123175517	0.744	0.704	0.00822886967460774	14	"Prosap"	FALSE
"1499"	8.57367678611062e-07	1.06117079583478	0.395	0.161	0.0149979328019433	14	"wun"	FALSE
"1500"	7.42286607166466e-06	1.21126320072797	0.488	0.28	0.12984819619163	14	"aay"	FALSE
"1501"	3.06847918489695e-135	0.402363505831909	0.59	0.016	5.36769063814024e-131	15	"CG3014"	FALSE
"1502"	1.97273287135072e-93	1.24755057113898	0.41	0.012	3.45090161185382e-89	15	"Ilp3"	FALSE
"1503"	5.35702772586113e-77	1.88941356756624	0.923	0.091	9.37104860084887e-73	15	"twit"	FALSE
"1504"	2.01664992817175e-50	0.908761499099613	0.846	0.106	3.52772571935085e-46	15	"CrebA"	TRUE
"1505"	1.40092851356984e-47	1.09704119645334	0.308	0.014	2.45064424878772e-43	15	"CG5171"	FALSE
"1506"	3.76949452711606e-46	0.50597535546923	0.769	0.088	6.59397677628412e-42	15	"nrv1"	FALSE
"1507"	1.30557769632301e-41	0.437861482843836	0.41	0.028	2.28384706417784e-37	15	"Tsp42Eg"	FALSE
"1508"	3.60135099318164e-40	0.468904581360491	0.359	0.023	6.29984329237264e-36	15	"lncRNA:CR43461"	FALSE
"1509"	1.48727523810908e-39	0.693620581133199	0.846	0.125	2.60169057402422e-35	15	"CG11768"	FALSE
"1510"	7.53084674863177e-38	1.54088011339062	0.718	0.105	1.31737102173815e-33	15	"Vkor"	FALSE
"1511"	6.88515849408838e-37	0.644963510773114	0.795	0.122	1.20442077537088e-32	15	"Tsp42Ef"	FALSE
"1512"	7.31906069358936e-36	2.13241938705997	0.564	0.069	1.28032328712959e-31	15	"CG5160"	FALSE
"1513"	5.35235531472462e-35	0.40846131573757	0.41	0.034	9.36287515204777e-31	15	"AstA-R2"	FALSE
"1514"	3.17421609480841e-30	0.399264882743063	0.795	0.135	5.55265621464836e-26	15	"Dad"	FALSE
"1515"	3.00079780259332e-29	1.46131951555188	0.923	0.282	5.2492955960765e-25	15	"rhea"	FALSE
"1516"	7.64276076989446e-29	0.508147721072402	0.769	0.141	1.33694814147764e-24	15	"CG33169"	FALSE
"1517"	4.69359526847952e-28	0.412495176518307	0.667	0.105	8.21050620315123e-24	15	"CG6044"	FALSE
"1518"	6.19219490386637e-28	0.430429841774517	0.769	0.137	1.08320065453334e-23	15	"fipi"	FALSE
"1519"	6.19386895835487e-26	4.75278637275084	1	0.484	1.08349349688502e-21	15	"Ilp2"	FALSE
"1520"	1.21641352763835e-24	4.94074554501829	1	0.342	2.12787218389776e-20	15	"Ilp5"	FALSE
"1521"	1.14935165008981e-23	1.19804936152873	0.923	0.287	2.0105608415021e-19	15	"AnxB9"	FALSE
"1522"	3.17766983378229e-23	0.480887202275596	0.744	0.15	5.55869784023535e-19	15	"dac"	TRUE
"1523"	1.42057173753383e-22	3.21267327707956	0.59	0.103	2.48500614046794e-18	15	"Ptth"	FALSE
"1524"	3.70015353953147e-22	0.659965132801039	0.923	0.239	6.47267858670241e-18	15	"CG10527"	FALSE
"1525"	2.76853876941501e-21	0.858665833673639	0.615	0.124	4.84300486933768e-17	15	"GC"	FALSE
"1526"	6.58852851352482e-21	1.49983316191666	1	0.788	1.1525312928709e-16	15	"CG42394"	FALSE
"1527"	3.48994197646504e-20	0.54677427455579	0.949	0.284	6.10495549943029e-16	15	"CG9231"	FALSE
"1528"	1.47778977827353e-19	1.23049847857808	0.974	0.489	2.58509765913388e-15	15	"GstD1"	FALSE
"1529"	2.02924439038288e-19	0.573939768984086	0.949	0.286	3.54975721209677e-15	15	"CG42817"	FALSE
"1530"	3.14759082280923e-19	0.382494550298813	0.795	0.193	5.50608062634019e-15	15	"CG13248"	FALSE
"1531"	1.80137425170797e-18	0.565977727448555	0.872	0.263	3.15114397851274e-14	15	"CG17778"	FALSE
"1532"	2.06352246244852e-18	3.45258146286336	0.974	0.291	3.6097198435612e-14	15	"Hug"	FALSE
"1533"	1.49894182855754e-17	0.425165496127009	0.897	0.268	2.6220989406957e-13	15	"Ufc1"	FALSE
"1534"	6.97939975754705e-17	0.58832373602449	0.769	0.235	1.22090639958771e-12	15	"TRAM"	FALSE
"1535"	3.30359802099271e-16	0.652985813471534	0.923	0.375	5.77898401812254e-12	15	"Ufm1"	FALSE
"1536"	4.80353776059832e-16	0.678665762684265	1	0.396	8.40282860461465e-12	15	"Glo1"	FALSE
"1537"	1.70611001182626e-15	0.510117193481125	0.897	0.287	2.98449824368768e-11	15	"CG1275"	FALSE
"1538"	5.24910147156762e-15	0.472230936792839	0.949	0.351	9.18225320421323e-11	15	"CG5934"	FALSE
"1539"	5.34845436794676e-15	0.379872826673177	0.692	0.179	9.35605122584927e-11	15	"dpr3"	FALSE
"1540"	5.64363048747707e-15	1.02603676461081	0.59	0.144	9.87240281174363e-11	15	"CG31997"	FALSE
"1541"	1.37686218637714e-14	0.563514583060319	0.59	0.154	2.40854502262953e-10	15	"foxo"	TRUE
"1542"	2.72838355828013e-14	0.772787459752183	0.667	0.184	4.77276135849942e-10	15	"CG9336"	FALSE
"1543"	3.23922797119434e-14	0.600862754769618	0.308	0.046	5.66638149001026e-10	15	"l(2)efl"	FALSE
"1544"	3.26496071982589e-14	0.443458668431878	1	0.384	5.71139578719142e-10	15	"CG31650"	FALSE
"1545"	7.01842336936843e-14	0.384558122999254	0.846	0.286	1.22773280000362e-09	15	"Bet1"	FALSE
"1546"	1.48290872038448e-13	0.560077736278747	0.974	0.445	2.59405222456858e-09	15	"Spase25"	FALSE
"1547"	1.9145902085148e-13	1.35458511635797	0.897	0.468	3.34919265175494e-09	15	"CG4577"	FALSE
"1548"	2.0176602646716e-13	0.640560519559925	1	0.629	3.52949310099004e-09	15	"CG8860"	FALSE
"1549"	3.34098125781603e-13	0.653895081108659	0.949	0.537	5.84437851429758e-09	15	"Spase12"	FALSE
"1550"	1.12071496289053e-12	0.554295186068224	0.974	0.465	1.9604666845844e-08	15	"Spase22-23"	FALSE
"1551"	1.12617945734491e-12	0.655302858968425	0.949	0.469	1.97002572473345e-08	15	"CG42389"	FALSE
"1552"	2.0728650826935e-12	1.35847320347454	0.615	0.176	3.62606288915574e-08	15	"Proc"	FALSE
"1553"	2.7000653183769e-12	0.492982345112349	0.385	0.078	4.72322426143672e-08	15	"lbm"	FALSE
"1554"	5.14903664617316e-12	0.553010950824026	0.974	0.507	9.00720980515071e-08	15	"CG5885"	FALSE
"1555"	6.12960064936076e-12	0.405080094061828	0.923	0.341	1.07225104159268e-07	15	"Uch"	FALSE
"1556"	6.34677956665716e-12	0.72124627294163	1	0.753	1.11024214959534e-07	15	"7B2"	FALSE
"1557"	1.10007496330022e-11	0.538807340322998	0.974	0.523	1.92436113330108e-07	15	"twr"	FALSE
"1558"	1.78513468030884e-11	0.554334548188092	0.974	0.58	3.12273609626425e-07	15	"ReepB"	FALSE
"1559"	2.28279147254882e-11	0.549333353858202	0.821	0.275	3.99328712292965e-07	15	"JhI-21"	FALSE
"1560"	2.77452265559302e-11	0.507221051472354	0.974	0.462	4.85347248142888e-07	15	"CG4502"	FALSE
"1561"	4.58104511587015e-11	0.47069051986281	0.846	0.394	8.01362222119165e-07	15	"CaBP1"	FALSE
"1562"	4.88657450249642e-11	0.644952953375732	0.923	0.426	8.54808477721698e-07	15	"amon"	FALSE
"1563"	6.15431003730885e-11	0.485186501423624	1	0.855	1.07657345482644e-06	15	"RpS14b"	FALSE
"1564"	9.99508162039521e-11	0.358162678857439	0.872	0.34	1.74843962785573e-06	15	"CG1890"	FALSE
"1565"	2.43768346942266e-10	0.406179411606639	0.872	0.372	4.26423969306105e-06	15	"Dhpr"	FALSE
"1566"	3.54135419537833e-10	2.91899095735086	0.821	0.277	6.19489089397531e-06	15	"CG12239"	FALSE
"1567"	6.44155108531104e-10	0.417561566669676	0.974	0.452	1.12682053135346e-05	15	"CG14321"	FALSE
"1568"	2.14935947749718e-09	2.86768359888657	0.923	0.34	3.75987453398582e-05	15	"lncRNA:CR44832"	FALSE
"1569"	2.17213767323161e-09	0.434863693027274	1	0.968	3.79972043178405e-05	15	"betaTub56D"	FALSE
"1570"	2.39629248070167e-09	0.515493538411401	1	0.645	4.19183443649143e-05	15	"Tapdelta"	FALSE
"1571"	2.52774761809274e-09	3.28136665508049	0.615	0.201	4.42178890832963e-05	15	"Eh"	FALSE
"1572"	2.77008931707817e-09	0.39429151748547	1	0.982	4.84571724236485e-05	15	"alphaTub84B"	FALSE
"1573"	4.5140848355066e-09	2.75374886233056	0.846	0.327	7.89648860275169e-05	15	"Crz"	FALSE
"1574"	4.88236370689245e-09	0.544878556283661	0.923	0.534	8.54071883246697e-05	15	"CG43737"	FALSE
"1575"	5.26121363291841e-09	0.463294085117774	0.974	0.611	9.20344100806417e-05	15	"CG32276"	FALSE
"1576"	1.82795132709964e-08	0.435945713872751	0.974	0.582	0.00031976352564954	15	"Pfdn6"	FALSE
"1577"	1.88998613260359e-08	0.42697187965917	0.692	0.267	0.000330615274176346	15	"Mmp2"	FALSE
"1578"	2.23005436713613e-08	0.657924194581208	0.974	0.756	0.000390103410443123	15	"stai"	FALSE
"1579"	4.66445734090173e-08	0.491266405560499	0.615	0.248	0.00081595352264394	15	"Bx"	FALSE
"1580"	6.36542709845299e-08	0.583962379261663	0.359	0.093	0.00111350416233238	15	"cv-2"	FALSE
"1581"	7.74085039785804e-08	0.433850104768806	0.974	0.649	0.00135410696009731	15	"Sec61gamma"	FALSE
"1582"	9.28303054422451e-08	0.392345921112424	1	0.763	0.00162388053310119	15	"Trx-2"	FALSE
"1583"	9.70076640714643e-08	0.408918723764213	0.974	0.86	0.00169695506760212	15	"RNASEK"	FALSE
"1584"	1.39012859553037e-07	0.384707399512854	0.974	0.867	0.00243175195216128	15	"Tctp"	FALSE
"1585"	1.6588889185093e-07	0.384733391059457	1	0.653	0.00290189438514832	15	"Sec61beta"	FALSE
"1586"	1.95161579591158e-07	0.397154708830036	0.949	0.561	0.00341396151178812	15	"Pdi"	FALSE
"1587"	1.96274929412571e-07	0.449927347721786	0.949	0.519	0.0034334373402141	15	"Pal2"	FALSE
"1588"	1.98584792790576e-07	2.52974267645994	0.615	0.225	0.00347384378028554	15	"NPF"	FALSE
"1589"	4.98947466749191e-07	0.426454378576711	1	0.622	0.0087280880358436	15	"CG1943"	FALSE
"1590"	1.43550710918196e-06	0.35932772697471	0.949	0.423	0.0251113258609201	15	"Prosbeta7"	FALSE
"1591"	3.49450396177071e-06	0.358529665176575	0.974	0.733	0.0611293578032551	15	"Msp300"	FALSE
"1592"	5.01033878615649e-06	0.389320999934274	0.974	0.822	0.0876458563862354	15	"Ggamma30A"	FALSE
"1593"	5.95482664528594e-06	0.474003719704126	1	0.81	0.104167782505987	15	"CG30172"	FALSE
"1594"	6.04689222108374e-06	0.43714200917299	0.923	0.597	0.105778285623418	15	"CG43222"	FALSE
"1595"	7.86823698429068e-06	0.432584787282748	0.59	0.23	0.137639069566197	15	"ImpL2"	FALSE
"1596"	1.47719237001719e-05	2.49557204038224	0.769	0.33	0.258405261287107	15	"ITP"	FALSE
"1597"	2.45973244757848e-05	1.1930270263046	0.359	0.122	0.430280997054904	15	"Dh44"	FALSE
"1598"	0.000161755488357117	0.366850631732787	0.436	0.188	1	15	"CG33639"	FALSE
"1599"	0.000918476534842945	1.37033753302877	0.949	0.603	1	15	"Ms"	FALSE
"1600"	0.00143063172500294	0.639518241982898	0.692	0.346	1	15	"Ddc"	FALSE
"1601"	0	2.70719292185491	0.789	0.008	0	16	"sro"	FALSE
"1602"	0	2.6252092595159	0.842	0.009	0	16	"nvd"	FALSE
"1603"	0	2.46155415276538	0.974	0.008	0	16	"GstE14"	FALSE
"1604"	1.45196166490049e-281	2.12257213730348	0.658	0.007	2.53991654041042e-277	16	"CG43886"	FALSE
"1605"	7.45930481107068e-259	1.83434507203672	0.605	0.007	1.30485619060059e-254	16	"Faa"	FALSE
"1606"	2.70977284646024e-242	2.54561254706457	0.816	0.016	4.74020564031289e-238	16	"CG17549"	FALSE
"1607"	8.63170274329656e-233	2.10748571513555	0.711	0.012	1.50994376088487e-228	16	"Lectin-galC1"	FALSE
"1608"	1.64569952233228e-230	2.57192972494187	0.895	0.022	2.87882217441585e-226	16	"CG4408"	FALSE
"1609"	1.52442351734894e-223	1.40257558504112	0.474	0.004	2.66667405889849e-219	16	"CG9184"	FALSE
"1610"	7.76163236855239e-218	3.65180018562557	0.921	0.026	1.35774235023087e-213	16	"phm"	FALSE
"1611"	4.55735224276575e-202	1.3965097299547	0.421	0.004	7.97217627827013e-198	16	"CG11437"	FALSE
"1612"	1.50827484622522e-181	1.06633959826375	0.368	0.003	2.63842518850177e-177	16	"CG43630"	FALSE
"1613"	6.24648396715678e-180	2.53641516095219	0.684	0.016	1.09269744037474e-175	16	"lncRNA:CR43432"	FALSE
"1614"	5.67022875312378e-173	2.83779144979771	0.816	0.026	9.91893115783944e-169	16	"sad"	FALSE
"1615"	1.12983188393599e-133	4.10092958462532	0.947	0.052	1.97641491456923e-129	16	"spok"	FALSE
"1616"	6.57299365279243e-123	1.59342374960281	0.447	0.01	1.14981377968298e-118	16	"CG43156"	FALSE
"1617"	6.29286856883024e-121	1.44711154435306	0.474	0.012	1.10081149874547e-116	16	"dib"	FALSE
"1618"	1.86572544945851e-117	1.82835051691022	0.553	0.017	3.26371352873777e-113	16	"CG17134"	FALSE
"1619"	1.013631985126e-116	1.56270414033686	0.605	0.021	1.77314643158091e-112	16	"CG15784"	FALSE
"1620"	4.59062492912085e-114	2.91191660376325	0.711	0.032	8.03038018851111e-110	16	"CG15201"	FALSE
"1621"	2.51067603188427e-112	1.86970298566076	0.658	0.027	4.39192558257516e-108	16	"CG6426"	FALSE
"1622"	2.20617864075304e-105	1.21898189265523	0.5	0.016	3.85926829626929e-101	16	"Elo68beta"	FALSE
"1623"	3.43262600682601e-87	1.18065167851676	0.368	0.01	6.00469267374074e-83	16	"CG9095"	FALSE
"1624"	7.10884562122951e-75	1.77571257428359	0.658	0.043	1.24355036452168e-70	16	"CG17278"	FALSE
"1625"	2.37596336990991e-64	1.24504181451657	0.5	0.028	4.1562727229834e-60	16	"CG10337"	FALSE
"1626"	1.2393311295878e-63	0.931907589937747	0.368	0.014	2.16796194498794e-59	16	"PGRP-LB"	FALSE
"1627"	2.53510090396803e-62	1.138981535753	0.447	0.022	4.43465201131127e-58	16	"prc"	FALSE
"1628"	2.959421026654e-52	1.31885653497456	0.5	0.034	5.17691520192584e-48	16	"CG5773"	FALSE
"1629"	5.86751320029988e-46	2.18732713002991	0.526	0.045	1.02640408412846e-41	16	"Cpr49Ag"	FALSE
"1630"	1.40055671739532e-45	2.58984153415538	0.737	0.099	2.44999386573964e-41	16	"Start1"	FALSE
"1631"	2.76188248889967e-43	0.978146321414604	0.447	0.033	4.8313610378322e-39	16	"GILT2"	FALSE
"1632"	5.43958312190779e-43	1.82102637768549	0.737	0.102	9.5154627551533e-39	16	"CG6310"	FALSE
"1633"	3.72818453645302e-42	1.1563376873948	0.5	0.043	6.52171320961727e-38	16	"Idgf2"	FALSE
"1634"	9.27077811641727e-41	2.3318473471878	0.658	0.084	1.62173721590487e-36	16	"cu"	FALSE
"1635"	5.68452282805595e-37	3.1054652446408	1	0.31	9.94393578311827e-33	16	"MtnA"	FALSE
"1636"	2.18084103647415e-36	1.28011266786699	0.421	0.035	3.81494522510423e-32	16	"CG31337"	FALSE
"1637"	5.99653248590516e-33	1.73973272681668	0.868	0.205	1.04897342775939e-28	16	"Idgf6"	FALSE
"1638"	8.33710142350071e-33	2.03159443974064	0.263	0.015	1.45840915201298e-28	16	"Cpr47Eb"	FALSE
"1639"	8.21620846422175e-32	2.88975601483861	0.974	0.341	1.43726134664631e-27	16	"Sirup"	FALSE
"1640"	7.86843238676627e-31	1.2725567844209	0.421	0.043	1.37642487741702e-26	16	"Gmap"	FALSE
"1641"	1.86833764774834e-30	1.69362923480399	0.632	0.104	3.26828304720617e-26	16	"CG9338"	FALSE
"1642"	9.8575595442847e-29	1.98170734358184	0.842	0.225	1.72438289108172e-24	16	"CG9691"	FALSE
"1643"	1.2172032339918e-28	1.72727700040866	0.526	0.073	2.12925361722186e-24	16	"Tom"	FALSE
"1644"	2.18457446346804e-28	1.33226786268454	0.553	0.083	3.82147610894465e-24	16	"CG40160"	FALSE
"1645"	2.24930524525298e-28	1.23758357748283	0.5	0.066	3.93470966552104e-24	16	"Spn27A"	FALSE
"1646"	3.75548758280359e-28	2.01576359869004	0.974	0.378	6.56947442859833e-24	16	"CG44325"	FALSE
"1647"	4.96965019161317e-26	1.53582820605793	0.474	0.066	8.69340908018891e-22	16	"Acer"	FALSE
"1648"	1.60308544102505e-23	1.31405918657716	0.632	0.136	2.80427736198513e-19	16	"yip2"	FALSE
"1649"	5.64538221746027e-23	1.79448256836044	0.711	0.19	9.87546711300325e-19	16	"Npc1a"	FALSE
"1650"	6.83136371609457e-22	1.26133390979109	0.526	0.097	1.19501045485642e-17	16	"CG5112"	FALSE
"1651"	1.98857459982996e-21	2.43411473313235	0.868	0.425	3.47861354748255e-17	16	"MSBP"	FALSE
"1652"	1.17830163151383e-20	0.922877674555765	1	0.982	2.06120304400714e-16	16	"RpS12"	FALSE
"1653"	1.94602308421714e-19	0.899076072511345	1	0.979	3.40417818122104e-15	16	"RpL21"	FALSE
"1654"	5.90457755551371e-19	2.02709101592844	0.658	0.184	1.03288775178601e-14	16	"CG9336"	FALSE
"1655"	5.91353395743251e-19	0.858889959447405	1	0.987	1.03445449517367e-14	16	"RpL15"	FALSE
"1656"	7.40115900039154e-18	1.33162643735274	0.553	0.13	1.29468474393849e-13	16	"Oatp74D"	FALSE
"1657"	1.66223961362356e-17	1.19727441180175	0.553	0.133	2.90775575611169e-13	16	"Cpr"	FALSE
"1658"	4.5499431181307e-17	1.21281102893469	0.579	0.151	7.95921549654604e-13	16	"CG5044"	FALSE
"1659"	8.26074372573176e-17	0.910373488115187	0.974	0.944	1.44505189994226e-12	16	"RpL30"	FALSE
"1660"	3.06282046028264e-16	1.44030040404691	0.842	0.518	5.35779183117243e-12	16	"Fkbp59"	FALSE
"1661"	5.05011238608329e-16	1.25843704199231	0.684	0.245	8.83416159697549e-12	16	"miple2"	FALSE
"1662"	5.08290213520887e-16	1.18975626811535	0.474	0.1	8.89152070512087e-12	16	"mfas"	FALSE
"1663"	6.67255079470976e-16	1.39346463195408	0.658	0.222	1.16722931051858e-11	16	"Idh"	FALSE
"1664"	1.48782718175691e-15	1.36721862402638	0.974	0.833	2.60265608904736e-11	16	"CG6770"	FALSE
"1665"	3.7536246480817e-15	0.990366234085899	0.368	0.066	6.56621559688931e-11	16	"CG18343"	FALSE
"1666"	1.17984375973326e-14	1.04697399687224	0.605	0.179	2.06390068890139e-10	16	"Idgf4"	FALSE
"1667"	2.19976691014174e-14	1.13715285125308	0.368	0.068	3.84805225591095e-10	16	"CG10433"	FALSE
"1668"	5.13559320091218e-14	1.16045652123461	0.842	0.494	8.98369318635568e-10	16	"CG13887"	FALSE
"1669"	2.42177309537129e-13	1.07189565338142	0.474	0.123	4.23640767573299e-09	16	"GstT1"	FALSE
"1670"	3.12909381955832e-13	1.01866920498869	0.368	0.072	5.47372381855337e-09	16	"Ocho"	FALSE
"1671"	7.7134811045847e-13	1.32983451731573	0.868	0.633	1.349319249625e-08	16	"Cyt-b5"	FALSE
"1672"	4.4989353657014e-12	0.924404039155676	0.447	0.119	7.86998763522146e-08	16	"CG8306"	FALSE
"1673"	9.59390815547332e-12	1.6858418434622	0.395	0.096	1.67826235363695e-07	16	"Arc1"	FALSE
"1674"	1.51008417619137e-11	1.10572971746468	0.763	0.439	2.64159024941157e-07	16	"spidey"	FALSE
"1675"	3.18167824990605e-11	1.20499508193696	0.763	0.531	5.56570976256065e-07	16	"SelT"	FALSE
"1676"	6.98129265633013e-11	1.8168042589348	0.684	0.345	1.22123752437183e-06	16	"CG8369"	FALSE
"1677"	5.66198415112358e-10	0.860573071675704	0.316	0.071	9.90450887556047e-06	16	"Pbgs"	FALSE
"1678"	7.53313553031374e-10	0.891639089362854	0.474	0.162	1.31777139831778e-05	16	"ScsbetaG"	FALSE
"1679"	9.95580958909356e-10	1.15680229838507	0.737	0.524	1.74156977142014e-05	16	"Prosalpha5"	FALSE
"1680"	1.07589432987308e-09	0.861763786790227	0.868	0.629	1.88206195124698e-05	16	"Tina-1"	FALSE
"1681"	4.46358976192404e-09	0.981851356343662	0.474	0.172	7.80815757053373e-05	16	"Fdx2"	FALSE
"1682"	4.75473642835741e-09	0.885456332108806	0.368	0.103	8.31746043412562e-05	16	"GILT3"	FALSE
"1683"	5.48239343443673e-09	0.862954824464448	0.474	0.161	9.59035083486017e-05	16	"CG3902"	FALSE
"1684"	1.63275862202847e-08	0.900209480124886	0.526	0.219	0.00028561846575144	16	"cer"	FALSE
"1685"	1.83840756303185e-08	0.96895670281534	0.684	0.431	0.000321592635001162	16	"CG5532"	FALSE
"1686"	2.10313513034707e-08	0.860057386220334	0.737	0.412	0.000367901428351613	16	"vvl"	FALSE
"1687"	3.64170599307624e-08	1.11674449599215	0.579	0.303	0.000637043629368827	16	"CG40191"	FALSE
"1688"	4.1961340917482e-08	1.15241391786414	0.789	0.533	0.000734029736669512	16	"Thor"	FALSE
"1689"	7.65353838766182e-08	0.891681046302673	0.632	0.348	0.00133883347015368	16	"wal"	FALSE
"1690"	2.70586300739559e-07	0.910757309970244	0.421	0.164	0.00473336615883711	16	"CG7970"	FALSE
"1691"	3.61623689280303e-07	0.872042080103428	0.342	0.104	0.00632588319658034	16	"Nos"	FALSE
"1692"	8.2133940399585e-07	1.02870624081835	0.447	0.197	0.0143676901940994	16	"26-29-p"	FALSE
"1693"	1.21628857972712e-06	0.884614381912699	0.579	0.348	0.0212765361251665	16	"scu"	FALSE
"1694"	2.52639137984966e-06	0.952161748740738	0.605	0.414	0.0441941644077102	16	"PHGPx"	FALSE
"1695"	3.90762205906085e-06	0.90452009800514	0.684	0.534	0.0683560326791514	16	"Prosbeta1"	FALSE
"1696"	1.89462305163735e-05	0.924549091298536	0.368	0.157	0.331426410422921	16	"CG32280"	FALSE
"1697"	5.41976733629989e-05	0.972660469112662	0.474	0.285	0.94807990013894	16	"CG7834"	FALSE
"1698"	6.3343750380357e-05	0.920413990690026	0.526	0.29	1	16	"AnxB9"	FALSE
"1699"	0.000201348488776346	1.22896083941689	0.526	0.407	1	16	"alt"	FALSE
"1700"	0.00312932815966913	1.03887440115399	0.395	0.244	1	16	"Cys"	FALSE
"1701"	3.09118377104451e-298	1.05210822456763	0.583	0.004	5.40740777068816e-294	17	"CG8837"	FALSE
"1702"	5.51910021594412e-254	1.45007478378049	0.694	0.01	9.65456200775105e-250	17	"CG4462"	FALSE
"1703"	1.35271564392003e-249	1.18429137548535	0.528	0.005	2.36630547590931e-245	17	"CG15661"	FALSE
"1704"	2.78074078516497e-215	1.17263515254229	0.583	0.008	4.86434985548908e-211	17	"CG5687"	FALSE
"1705"	1.90607606006283e-185	1.31992048403071	0.583	0.01	3.33429885186791e-181	17	"daw"	FALSE
"1706"	2.67931228096654e-160	0.870367348087514	0.444	0.006	4.68692097309477e-156	17	"Gagr"	FALSE
"1707"	1.26605005424853e-151	2.37042101937333	0.861	0.033	2.21470135989696e-147	17	"CG6287"	FALSE
"1708"	5.55521522266535e-148	1.81519608232846	0.889	0.036	9.7177379890085e-144	17	"CG10550"	FALSE
"1709"	2.16253157252438e-146	2.06512161807491	0.778	0.027	3.7829164798169e-142	17	"CG30203"	FALSE
"1710"	1.65587983363137e-141	1.20250771111193	0.556	0.013	2.89663059297136e-137	17	"bbg"	FALSE
"1711"	1.37670457074415e-136	1.70187665902106	0.778	0.029	2.40826930560275e-132	17	"Tret1-1"	FALSE
"1712"	4.35712625483242e-128	2.16781655191581	0.889	0.043	7.62192095757834e-124	17	"CG6126"	FALSE
"1713"	3.54210163298434e-114	1.53628875957484	0.5	0.013	6.1961983865795e-110	17	"dmGlut"	FALSE
"1714"	2.16210703241841e-103	1.35042160153755	0.611	0.024	3.78217383180952e-99	17	"CG17036"	FALSE
"1715"	1.42671568656812e-101	1.64195600790088	0.583	0.021	2.49575375051362e-97	17	"prc"	FALSE
"1716"	6.47317871863788e-92	1.84785379709331	0.806	0.051	1.13235315325132e-87	17	"CG5390"	FALSE
"1717"	4.33064927574969e-91	1.18557604073703	0.639	0.03	7.57560477806894e-87	17	"cv-d"	FALSE
"1718"	6.81799461466188e-84	3.353776047927	0.861	0.067	1.1926717979428e-79	17	"CG5080"	FALSE
"1719"	1.71469148293388e-82	2.62837231276037	0.917	0.08	2.99950981109623e-78	17	"Pcyt2"	FALSE
"1720"	4.10489067945689e-81	2.36915422473116	0.917	0.079	7.18068526557394e-77	17	"CG3168"	FALSE
"1721"	8.50474168112787e-78	1.33860382158417	0.611	0.033	1.4877344622797e-73	17	"Indy"	FALSE
"1722"	2.85324906996283e-77	1.26784484030791	0.611	0.033	4.99118859808598e-73	17	"CG16758"	FALSE
"1723"	8.84463949438386e-68	1.21726884873654	0.444	0.019	1.54719278675257e-63	17	"CG7966"	FALSE
"1724"	7.58862221657018e-67	1.32967444615993	0.667	0.046	1.32747768434462e-62	17	"CG34417"	FALSE
"1725"	4.94953289186991e-66	1.48811933406569	0.75	0.061	8.65821788774803e-62	17	"CG9743"	FALSE
"1726"	3.71356906062114e-64	0.934067093419559	0.333	0.011	6.49614635774456e-60	17	"CG4797"	FALSE
"1727"	1.32708162586865e-63	1.78495812524619	0.694	0.054	2.32146388813203e-59	17	"trol"	FALSE
"1728"	4.30184543269143e-57	1.12847122821432	0.556	0.037	7.52521821540712e-53	17	"kar"	FALSE
"1729"	1.21194584313798e-55	1.68554945379953	0.722	0.071	2.12005686340128e-51	17	"Cht2"	FALSE
"1730"	1.3867715583221e-55	2.67385913624344	0.75	0.078	2.42587948697286e-51	17	"CG15203"	FALSE
"1731"	2.06324786553227e-48	0.873409131061491	0.444	0.028	3.60923949117559e-44	17	"CG4096"	FALSE
"1732"	1.22495208791188e-47	1.97355616457152	0.806	0.106	2.14280868738426e-43	17	"Vha36-3"	FALSE
"1733"	7.17120207266615e-45	1.23375982843534	0.667	0.068	1.25445837857149e-40	17	"atilla"	FALSE
"1734"	6.38454025313042e-43	1.07012432497762	0.278	0.012	1.1168476264801e-38	17	"Ect3"	FALSE
"1735"	1.88025152064092e-41	1.93357664476674	0.75	0.103	3.28912398505715e-37	17	"CG9338"	FALSE
"1736"	2.41390796982193e-41	1.14054198451846	0.611	0.062	4.2226492116095e-37	17	"CG4302"	FALSE
"1737"	5.17271941182221e-41	0.905575915042591	0.5	0.042	9.04863806710059e-37	17	"Oat"	FALSE
"1738"	9.04896151989097e-41	0.871913328569936	0.556	0.052	1.58293483867453e-36	17	"repo"	TRUE
"1739"	1.67574769209339e-38	1.1147813413731	0.639	0.072	2.93138543777897e-34	17	"Cyp6a17"	FALSE
"1740"	1.0481525017069e-37	1.84651833609383	0.75	0.109	1.83353317123588e-33	17	"vir-1"	FALSE
"1741"	4.14258229807871e-37	1.08905466296852	0.611	0.071	7.24661921402909e-33	17	"babos"	FALSE
"1742"	3.48513200051367e-35	1.32649052457197	0.694	0.101	6.09654140849856e-31	17	"GstE6"	FALSE
"1743"	9.85244154335954e-32	1.05643944320985	0.444	0.043	1.72348759917988e-27	17	"Kaz1-ORFB"	FALSE
"1744"	4.74862037200451e-31	1.25317630332142	0.833	0.178	8.30676161674748e-27	17	"SPARC"	FALSE
"1745"	2.30587189454143e-30	1.07266295965659	0.639	0.091	4.03366170512132e-26	17	"SP1029"	FALSE
