"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"stnA"	9.66490292905064e-36	0.325149401313383	0.423	0.295	1.41010933734849e-31	"1"	"stnA"
"brp"	1.15789157900948e-35	0.659639155330881	0.258	0.153	1.68936381377483e-31	"1"	"brp"
"Caper"	2.47536681126941e-35	0.62144708624079	0.294	0.187	3.61156017764208e-31	"1"	"Caper"
"CG42540"	9.73122147911e-35	0.677787160521333	0.252	0.147	1.41978521380215e-30	"1"	"CG42540"
"kirre"	1.87257430851296e-34	0.668188575455419	0.28	0.173	2.73208591612041e-30	"1"	"kirre"
"chrb"	2.8787591147733e-34	0.454860435383737	0.392	0.274	4.20010954845424e-30	"1"	"chrb"
"klar"	5.08949785612063e-34	0.63354938545352	0.271	0.169	7.42557737208e-30	"1"	"klar"
"CG14509"	6.85663827775399e-34	0.46436661925481	0.33	0.21	1.00038352472431e-29	"1"	"CG14509"
"Ace"	1.78656842207282e-33	0.523867481271131	0.327	0.213	2.60660332780424e-29	"1"	"Ace"
"mt:ND3"	4.95243280330643e-32	0.269578200324173	0.308	0.184	7.22559946002408e-28	"1"	"mt:ND3"
"dpr1"	7.33988910302735e-32	0.63804376522258	0.281	0.174	1.07088982013169e-27	"1"	"dpr1"
"Eip63E"	1.00287054574177e-31	0.523398459450048	0.317	0.212	1.46318812623724e-27	"1"	"Eip63E"
"kek1"	3.18343621575257e-31	0.510324482291778	0.345	0.228	4.64463343878299e-27	"1"	"kek1"
"CadN"	1.04409958023145e-30	0.629989226230387	0.271	0.173	1.52334128755769e-26	"1"	"CadN"
"bip2"	1.16988686760456e-30	0.488019294813199	0.341	0.24	1.70686493983506e-26	"1"	"bip2"
"CG13928"	1.19376852231196e-29	0.384514852775991	0.353	0.241	1.74170827405314e-25	"1"	"CG13928"
"Eip75B"	2.4133901932322e-29	0.427328635685929	0.381	0.275	3.52113629192578e-25	"1"	"Eip75B"
"CG31140"	3.49665199612092e-28	0.477201231774682	0.274	0.178	5.10161526234043e-24	"1"	"CG31140"
"CG2993"	4.79597883736048e-28	0.583781139781361	0.286	0.193	6.99733312370894e-24	"1"	"CG2993"
"Syt7"	7.56823944481002e-28	0.477466569758999	0.295	0.2	1.10420613499778e-23	"1"	"Syt7"
"CG34401"	1.58529490707446e-27	0.596672147513365	0.266	0.175	2.31294526942164e-23	"1"	"CG34401"
"CG42342"	8.48448927709588e-27	0.339048591417315	0.306	0.2	1.23788698552829e-22	"1"	"CG42342"
"slgA"	1.14594323569e-26	0.292197852562027	0.396	0.284	1.67193118087171e-22	"1"	"slgA"
"Pvf3"	1.86981572905566e-26	0.392051732502011	0.334	0.22	2.72806114869221e-22	"1"	"Pvf3"
"CG42450"	1.87628584212732e-26	0.392697686570701	0.34	0.245	2.73750104366377e-22	"1"	"CG42450"
"gw"	2.97045235206965e-26	0.453308816045306	0.311	0.218	4.33388998166962e-22	"1"	"gw"
"CR44024"	3.59153615910252e-26	0.473784259057731	0.29	0.193	5.24005125613058e-22	"1"	"CR44024"
"dati"	5.69421964711563e-26	0.6157191335417	0.287	0.193	8.30786646514171e-22	"1"	"dati"
"dpr9"	2.41108505977212e-25	0.578984801817398	0.251	0.162	3.51777310220752e-21	"1"	"dpr9"
"Ank2"	2.70474637818407e-25	0.330572813766728	0.347	0.249	3.94622496577056e-21	"1"	"Ank2"
"CG17514"	2.85962557718509e-25	0.489786713806139	0.295	0.206	4.17219371711305e-21	"1"	"CG17514"
"Toll-6"	5.36969608182901e-25	0.536517959068636	0.279	0.188	7.83438658338853e-21	"1"	"Toll-6"
"CG42389"	2.76988618309834e-24	0.55673341557614	0.276	0.191	4.04126394114048e-20	"1"	"CG42389"
"HDAC4"	4.23192401240925e-24	0.5276834683664	0.277	0.193	6.1743771341051e-20	"1"	"HDAC4"
"CG45050"	7.63753567212454e-24	0.316129783867373	0.352	0.261	1.11431645456297e-19	"1"	"CG45050"
"Galphao"	1.86847469119984e-23	0.363240444268303	0.333	0.243	2.72610457446056e-19	"1"	"Galphao"
"CG42541"	1.97467391116393e-23	0.553658650451714	0.253	0.162	2.88104923638817e-19	"1"	"CG42541"
"CycG"	1.67343566687174e-22	0.372951981067688	0.306	0.218	2.44154263796587e-18	"1"	"CycG"
"lqf"	2.44994009889127e-22	0.37045618248185	0.316	0.233	3.57446260428237e-18	"1"	"lqf"
"Syt4"	2.68882244528426e-22	0.375158621588029	0.298	0.209	3.92299194766974e-18	"1"	"Syt4"
"CG2269"	2.34762798731167e-21	0.256064002360443	0.362	0.259	3.42518923348772e-17	"1"	"CG2269"
"tai"	2.70819397160143e-21	0.520998276460455	0.291	0.213	3.95125500456648e-17	"1"	"tai"
"Tet"	2.81422963391882e-21	0.422431314787893	0.279	0.196	4.10596103588756e-17	"1"	"Tet"
"Dsp1"	5.13692251912424e-21	0.339038357924151	0.346	0.265	7.49476995540227e-17	"1"	"Dsp1"
"Sdc"	9.13272444753578e-21	0.291552242841354	0.379	0.288	1.33246449689547e-16	"1"	"Sdc"
"Syn"	1.39585193251048e-20	0.444480295135889	0.263	0.184	2.03654796953279e-16	"1"	"Syn"
"Spn"	2.58567924010825e-20	0.411723271694202	0.275	0.196	3.77250601131794e-16	"1"	"Spn"
"unc-119"	5.55099527650071e-20	0.434222410878364	0.31	0.234	8.09890210841453e-16	"1"	"unc-119"
"MFS17"	8.11605914205555e-20	0.43886483036853	0.273	0.197	1.1841330288259e-15	"1"	"MFS17"
"CG8671"	1.10517133870979e-19	0.399743806131624	0.29	0.215	1.61244498317758e-15	"1"	"CG8671"
"CG43737"	1.2582802888771e-19	0.354442733713518	0.315	0.231	1.83583094147169e-15	"1"	"CG43737"
"Not1"	4.30915935528996e-19	0.471024721728122	0.256	0.184	6.28706349936805e-15	"1"	"Not1"
"Dyrk3"	1.28224856068088e-18	0.488874397108281	0.272	0.201	1.87080065003341e-14	"1"	"Dyrk3"
"Dhit"	2.7187708381915e-18	0.426581083384364	0.304	0.234	3.9666866529214e-14	"1"	"Dhit"
"rudhira"	2.86994101073552e-18	0.405084673290744	0.311	0.241	4.18724393466312e-14	"1"	"rudhira"
"CASK"	3.20028472092082e-18	0.412019945688116	0.322	0.251	4.66921540782347e-14	"1"	"CASK"
"Tm1"	1.41618615615686e-16	0.30012679497422	0.297	0.229	2.06621560183287e-12	"1"	"Tm1"
"Rm62"	5.11767726246717e-16	0.403885898746739	0.271	0.203	7.4666911259396e-12	"1"	"Rm62"
"PMCA"	9.20082128057087e-16	0.309834590849327	0.304	0.237	1.34239982483529e-11	"1"	"PMCA"
"Crk"	1.21820385279744e-13	0.34332849400493	0.304	0.245	1.77735942123146e-09	"1"	"Crk"
"CG12605"	1.27108941863126e-13	0.322220176189258	0.29	0.23	1.85451946178301e-09	"1"	"CG12605"
"rin"	1.91542761585708e-13	0.328048896173364	0.269	0.21	2.79460889153548e-09	"1"	"rin"
"CG14989"	1.81192199880612e-12	0.364492581353883	0.846	0.791	2.64359419625812e-08	"1"	"CG14989"
"dpr14"	9.4047896632795e-12	0.318921978081955	0.263	0.211	1.37215881187248e-07	"1"	"dpr14"
"MED26"	9.90294605095099e-12	0.350394382828341	0.264	0.212	1.44483982883375e-07	"1"	"MED26"
"CG40498"	6.02701136735229e-09	0.283007643944675	0.252	0.21	8.793409584967e-05	"1"	"CG40498"
"Gprk1"	1.50266483204477e-08	0.259426873360649	0.272	0.233	0.000219238798995333	"1"	"Gprk1"
"Aac11"	1.32094121532652e-06	0.330168518148691	0.262	0.235	0.019272532331614	"1"	"Aac11"
"Tsf1"	0	1.64589326190349	0.399	0.084	0	"2"	"Tsf1"
"mt:lrRNA1"	1.6459952997174e-267	0.813454803717931	0.98	0.744	2.40150714228769e-263	"2"	"mt:lrRNA"
"Adh"	1.64627969612492e-179	0.943421143236808	0.651	0.317	2.40192207664626e-175	"2"	"Adh"
"CG1552"	1.13732348766136e-167	1.22418035333498	0.333	0.101	1.65935496849792e-163	"2"	"CG1552"
"mt:ND62"	1.4070287312252e-111	0.806559266766113	0.605	0.374	2.05285491885757e-107	"2"	"mt:ND6"
"CG32521"	3.92212763973417e-100	1.46167005805047	0.258	0.094	5.72238422637215e-96	"2"	"CG32521"
"Gs2"	6.3953485008518e-89	0.745848379677528	0.398	0.182	9.33081346274278e-85	"2"	"Gs2"
"MRE16"	9.21869387603415e-83	0.300982789320868	0.975	0.963	1.34500743651338e-78	"2"	"MRE16"
"mt:ATPase6"	5.19969828752204e-80	0.27468507682508	0.994	0.972	7.58635980149466e-76	"2"	"mt:ATPase6"
"nrv2"	2.14609346202539e-69	0.778738431580978	0.373	0.188	3.13115036109505e-65	"2"	"nrv2"
"CG30197"	2.05855447482898e-63	0.889562260744187	0.256	0.11	3.00343097877549e-59	"2"	"CG30197"
"CG8369"	1.55779502248085e-58	0.770511646093544	0.322	0.161	2.27282293779956e-54	"2"	"CG8369"
"Capa1"	9.01764587499405e-55	0.758598735929224	0.379	0.223	1.31567453316163e-50	"2"	"Capa"
"Argk1"	2.14352246293697e-51	0.553916623380141	0.644	0.554	3.12739927342504e-47	"2"	"Argk"
"ATPsynF1"	2.29829835970191e-44	0.65456292942778	0.478	0.362	3.35321730680508e-40	"2"	"ATPsynF"
"RpLP11"	6.40865402008517e-44	0.843283855048098	0.432	0.327	9.35022621530427e-40	"2"	"RpLP1"
"COX41"	1.53413198124723e-41	0.656427123242059	0.489	0.389	2.23829856063971e-37	"2"	"COX4"
"RpS261"	9.13863364978984e-38	0.815343124185579	0.417	0.322	1.33332664950434e-33	"2"	"RpS26"
"mt:ND51"	6.28155012502149e-37	0.638280296334686	0.492	0.396	9.16478163240635e-33	"2"	"mt:ND5"
"RpS21"	8.40979539907564e-37	0.610990049894339	0.489	0.399	1.22698914872514e-32	"2"	"RpS2"
"bbc"	3.13754639197039e-36	0.945132281371383	0.294	0.181	4.5776801858848e-32	"2"	"bbc"
"RpL13A1"	8.68297780343525e-32	0.813799351357189	0.377	0.289	1.2668464615212e-27	"2"	"RpL13A"
"RpL131"	2.18540696712373e-31	0.884828368640186	0.375	0.292	3.18850876503352e-27	"2"	"RpL13"
"Nplp11"	1.45341670200412e-30	0.56457171168293	0.398	0.294	2.12053496822401e-26	"2"	"Nplp1"
"RpS81"	3.59447877960754e-30	0.701942086212693	0.421	0.348	5.2443445394474e-26	"2"	"RpS8"
"Gapdh11"	2.0877951422769e-27	0.922851488763523	0.336	0.257	3.04609311258199e-23	"2"	"Gapdh1"
"RpL37A1"	6.15349438417827e-27	0.766560518580736	0.383	0.308	8.9779483065161e-23	"2"	"RpL37A"
"RpL37a1"	3.6966821261464e-26	0.508495665369845	0.541	0.491	5.39345922204759e-22	"2"	"RpL37a"
"Ald1"	9.83348612071402e-26	0.800188242311276	0.387	0.323	1.43470562501218e-21	"2"	"Ald"
"RpS10b1"	2.00884158409143e-23	0.766956306930583	0.355	0.288	2.93089987118939e-19	"2"	"RpS10b"
"COX81"	4.17324648958579e-23	0.47453425355157	0.53	0.508	6.08876662830566e-19	"2"	"COX8"
"RpL241"	6.14674636974362e-23	0.669895696955241	0.381	0.316	8.96810295345594e-19	"2"	"RpL24"
"CG105271"	7.35012438726099e-23	0.827834513277173	0.261	0.177	1.07238314810138e-18	"2"	"CG10527"
"RpL61"	6.53209363385873e-22	0.726479643158735	0.383	0.331	9.53032461179989e-18	"2"	"RpL6"
"sta1"	2.29987738840181e-21	0.578528532461535	0.398	0.341	3.35552110967823e-17	"2"	"sta"
"levy1"	2.65678295317806e-20	0.611867383580431	0.421	0.378	3.8762463286868e-16	"2"	"levy"
"ATPsynB1"	2.75197327877732e-20	0.675245329016944	0.38	0.328	4.01512901373611e-16	"2"	"ATPsynB"
"COX5A1"	2.03869003734163e-19	0.626755425587351	0.407	0.362	2.97444876448143e-15	"2"	"COX5A"
"RpLP21"	5.73009661309973e-19	0.815526409963881	0.327	0.269	8.36021095851251e-15	"2"	"RpLP2"
"mt:ND11"	7.07103153826218e-19	0.421389309785564	0.531	0.503	1.03166350143245e-14	"2"	"mt:ND1"
"RpL221"	1.68146631586322e-17	0.896049930601253	0.3	0.241	2.45325935484443e-13	"2"	"RpL22"
"RFeSP1"	1.28932718501644e-16	0.678461897722724	0.349	0.302	1.88112836293899e-12	"2"	"RFeSP"
"Eno1"	2.33239971384822e-16	0.790674730707858	0.347	0.307	3.40297118250456e-12	"2"	"Eno"
"blw1"	1.18187369346356e-11	0.481182509081032	0.421	0.417	1.72435371876334e-07	"2"	"blw"
"mt:ND22"	4.44407943657463e-11	0.709243867959059	0.264	0.219	6.48391189796238e-07	"2"	"mt:ND2"
"eIF4A1"	5.40755462932573e-10	0.572483183385113	0.379	0.378	7.88962220418624e-06	"2"	"eIF4A"
"RpL181"	1.01069598106496e-09	0.598492088860414	0.31	0.282	1.47460543637378e-05	"2"	"RpL18"
"Gabat"	6.07034790782078e-09	0.509920128151782	0.402	0.399	8.85663759751052e-05	"2"	"Gabat"
"eEF1alpha1"	1.2134352892523e-08	0.568464402246239	0.317	0.288	0.000177040208701911	"2"	"eEF1alpha1"
"CG130561"	8.6586681601908e-08	0.251318700305365	0.348	0.303	0.00126329968457184	"2"	"CG13056"
"CG72151"	3.40629910537844e-07	0.511011852022	0.373	0.386	0.00496979039474714	"2"	"CG7215"
"RpL281"	7.77961815058115e-07	0.356563160622925	0.467	0.51	0.0113504628816979	"2"	"RpL28"
"RpL23A1"	2.81271087336045e-06	0.586134833984527	0.311	0.31	0.041037451642329	"2"	"RpL23A"
"Orcokinin1"	4.24898479990334e-06	0.28040411682784	0.31	0.273	0.0619926882305897	"2"	"Orcokinin"
"RpL171"	1.77357743745081e-05	0.607814825066241	0.287	0.282	0.258764948124073	"2"	"RpL17"
"RpS3"	1.78581499396667e-05	0.282587832152772	0.202	0.299	0.260550407619738	"2"	"RpS3"
"Rack11"	5.01945076685665e-05	0.324136541189259	0.214	0.316	0.732337866884386	"2"	"Rack1"
"RpL81"	0.000577030535167567	0.533554016314571	0.307	0.323	1	"2"	"RpL8"
"PyK1"	0.000763529008509287	0.632932104271097	0.271	0.279	1	"2"	"PyK"
"CG77811"	0.0036328633568334	0.393041159201103	0.233	0.326	1	"2"	"CG7781"
"CG6770"	0.0038512170304068	0.304789689630796	0.439	0.498	1	"2"	"CG6770"
"MRE161"	1.77789751211641e-303	1.06239690719398	0.986	0.963	2.59395247017785e-299	"3"	"MRE16"
"CG16743"	1.17573273870516e-221	1.77473301756371	0.332	0.075	1.71539406577083e-217	"3"	"CG16743"
"Adh1"	5.28793873692836e-203	1.34919688032198	0.667	0.318	7.71510261717847e-199	"3"	"Adh"
"Ugt35b"	9.23523985448801e-153	1.59675659568609	0.318	0.09	1.3474214947698e-148	"3"	"Ugt35b"
"nrv21"	3.85309825099563e-137	1.47128118330584	0.45	0.188	5.62167034820262e-133	"3"	"nrv2"
"CG301971"	6.44073455739994e-124	1.55957842615094	0.326	0.109	9.39703171924652e-120	"3"	"CG30197"
"Gs21"	8.97441911073584e-103	1.14953070184638	0.416	0.183	1.30936774825636e-98	"3"	"Gs2"
"whe"	8.07286619099541e-67	0.62454814659945	0.475	0.262	1.17783117726623e-62	"3"	"whe"
"CG45080"	4.01544133030991e-52	0.647030766185591	0.356	0.182	5.85852890092216e-48	"3"	"CG45080"
"CG34212"	4.57723354134735e-48	0.516408382337528	0.382	0.211	6.67818373682578e-44	"3"	"CG34212"
"RpL41"	1.71063541214704e-45	0.741241840699201	0.637	0.641	2.49581706632253e-41	"3"	"RpL41"
"CG83691"	5.21144726550372e-45	1.03786278213357	0.303	0.162	7.60350156036993e-41	"3"	"CG8369"
"Lamp1"	8.69879812199943e-21	0.323788711556469	0.107	0.262	1.26915464599972e-16	"3"	"Lamp1"
"CG45089"	6.70262368953191e-19	0.288143491785594	0.161	0.342	9.77912796302706e-15	"3"	"CG45089"
"QIL1"	4.40456580095839e-18	0.290300311525952	0.135	0.294	6.42626150359829e-14	"3"	"QIL1"
"CG426131"	2.02109797985131e-15	0.452034118169178	0.125	0.265	2.94878195260306e-11	"3"	"CG42613"
"RpL11"	2.51222894038424e-15	0.315162360756595	0.164	0.325	3.66534202402061e-11	"3"	"RpL11"
"RpL38"	2.87036300004703e-14	0.330423246272557	0.669	0.762	4.18785961706862e-10	"3"	"RpL38"
"Gabat1"	5.84656961416845e-12	0.903272799424909	0.393	0.399	8.53014506707177e-08	"3"	"Gabat"
"RpS5a"	6.04808934745976e-12	0.313199801641882	0.206	0.372	8.82416235794379e-08	"3"	"RpS5a"
"RpL39"	1.38225689874814e-11	0.407610760657294	0.59	0.695	2.01671281527354e-07	"3"	"RpL39"
"RpL27"	2.52705989461261e-11	0.307188918373658	0.247	0.435	3.6869803862398e-07	"3"	"RpL27"
"RpS16"	1.0132302484928e-10	0.317299237895843	0.212	0.373	1.478302932551e-06	"3"	"RpS16"
"RpS9"	5.74888952501078e-09	0.253214472675369	0.29	0.487	8.38762981699072e-05	"3"	"RpS9"
"CG67701"	7.6863772969963e-09	0.736473156050757	0.442	0.498	0.000112144244763176	"3"	"CG6770"
"RpS25"	8.84095312734136e-09	0.33587995462412	0.582	0.704	0.00012898950612791	"3"	"RpS25"
"RpS23"	1.44136454457047e-08	0.389106908628131	0.205	0.345	0.000210295087052831	"3"	"RpS23"
"RpL36A"	5.26832588886577e-08	0.348480614315907	0.249	0.412	0.000768648747185517	"3"	"RpL36A"
"RpS17"	3.97407061844011e-07	0.293668659666467	0.287	0.463	0.00579816903230412	"3"	"RpS17"
"RpS211"	6.08264820507528e-07	0.309817957084489	0.279	0.45	0.00887458373120483	"3"	"RpS21"
"RpS24"	4.15142042347715e-06	0.322771143209359	0.295	0.472	0.0605692239785316	"3"	"RpS24"
"Gapdh2"	4.95904693668832e-06	0.309412590814217	0.288	0.46	0.0723524948062826	"3"	"Gapdh2"
"RpL10"	2.11882305836277e-05	0.264960668686966	0.337	0.532	0.309136284215128	"3"	"RpL10"
"RpL12"	0.000190057317924463	0.255310854555042	0.357	0.549	1	"3"	"RpL12"
"RpL7"	0.000212568080586966	0.253688366889136	0.339	0.522	1	"3"	"RpL7"
"UQCR-14"	0.0024260654719862	0.270687592255781	0.355	0.532	1	"3"	"UQCR-14"
"RpS20"	0.00949324221157037	0.298853545848672	0.356	0.521	1	"3"	"RpS20"
"CG9686"	0	1.94734941853282	0.458	0.082	0	"4"	"CG9686"
"whe1"	1.23812181143581e-98	0.878888863763113	0.52	0.261	1.80641972288484e-94	"4"	"whe"
"MRE162"	1.98208278962533e-96	0.414873994471286	0.958	0.964	2.89185879006335e-92	"4"	"MRE16"
"noe"	2.45821373360628e-68	0.269729583464286	1	0.999	3.58653383733157e-64	"4"	"noe"
"mt:CoII"	5.01730505608821e-68	0.404818888702747	0.968	0.986	7.3202480768327e-64	"4"	"mt:CoII"
"mt:CoI"	6.39144587565776e-64	0.414632297114638	0.98	0.987	9.32511953258468e-60	"4"	"mt:CoI"
"CG450801"	2.99950622301936e-47	0.790954734458982	0.346	0.183	4.37627957938525e-43	"4"	"CG45080"
"CG342121"	7.63081562217055e-46	0.62379276723181	0.376	0.211	1.11333599927468e-41	"4"	"CG34212"
"mt:CoIII"	1.35123906252495e-33	0.297721482572357	0.936	0.968	1.9714577922239e-29	"4"	"mt:CoIII"
"mt:Cyt-b"	3.02600295015133e-28	0.300457677810566	0.921	0.969	4.4149383042708e-24	"4"	"mt:Cyt-b"
"CG6115"	1.29849861391393e-22	0.316289462563719	0.12	0.303	1.89450947770043e-18	"4"	"CG6115"
"ND-15"	2.48267274263333e-22	0.322271377202336	0.146	0.347	3.62221953150203e-18	"4"	"ND-15"
"Ip259"	3.92427054398036e-21	0.284441481936286	0.122	0.299	5.72551072366734e-17	"4"	"Ip259"
"RpS231"	3.86727903649108e-20	0.275546244147003	0.153	0.346	5.64236011424049e-16	"4"	"RpS23"
"eIF3m"	1.31722538067031e-19	0.358214717297068	0.134	0.312	1.92183183039798e-15	"4"	"eIF3m"
"ND-B14"	9.98532537896268e-19	0.284743858465397	0.184	0.391	1.45685897279066e-14	"4"	"ND-B14"
"RpS161"	2.53641418189533e-18	0.304601533583841	0.175	0.373	3.70062829138529e-14	"4"	"RpS16"
"RpL271"	3.10458337973237e-17	0.251570901940477	0.215	0.435	4.52958715102952e-13	"4"	"RpL27"
"RpL30"	2.61435717566622e-14	0.318369851116984	0.191	0.375	3.81434711929701e-10	"4"	"RpL30"
"Tom7"	5.29563009797961e-14	0.364812810892361	0.21	0.407	7.72632431295225e-10	"4"	"Tom7"
"ox"	1.24892706332014e-13	0.26786610742739	0.25	0.474	1.82218458538409e-09	"4"	"ox"
"RpS15Aa"	3.5745630171541e-13	0.343392936534707	0.221	0.422	5.21528744202784e-09	"4"	"RpS15Aa"
"RpS241"	6.59307892486804e-13	0.312737195921888	0.252	0.472	9.61930215138247e-09	"4"	"RpS24"
"RpS91"	2.05019659433976e-12	0.275041945187187	0.262	0.488	2.99123683114171e-08	"4"	"RpS9"
"RpS212"	3.33128014426593e-11	0.336555334171153	0.249	0.45	4.86033773048399e-07	"4"	"RpS21"
"RpL381"	9.44209286130213e-11	0.336110962810401	0.622	0.762	1.37760134846398e-06	"4"	"RpL38"
"RpL10Ab"	1.11415349256319e-10	0.286193176950597	0.276	0.495	1.6255499456497e-06	"4"	"RpL10Ab"
"Neb-cGP"	1.89028989414151e-10	0.252399483068195	0.293	0.525	2.75793295555246e-06	"4"	"Neb-cGP"
"RpS30"	4.96759040851656e-10	0.322501858467107	0.274	0.49	7.24771440602566e-06	"4"	"RpS30"
"ND-MWFE"	1.46250527373961e-08	0.370321029279928	0.279	0.485	0.000213379519438609	"4"	"ND-MWFE"
"UQCR-6.4"	3.14654545805129e-08	0.314309651265683	0.288	0.495	0.000459080982329683	"4"	"UQCR-6.4"
"RpL391"	5.64098539237292e-08	0.417278628694525	0.559	0.695	0.000823019768747209	"4"	"RpL39"
"ATPsynCF6"	7.90557494658784e-08	0.26123664691019	0.321	0.55	0.00115342338470717	"4"	"ATPsynCF6"
"RpL35"	4.23977106847109e-07	0.335491812757289	0.291	0.493	0.00618582598889933	"4"	"RpL35"
"RpS171"	1.51529717437437e-06	0.393670947177634	0.279	0.463	0.0221081857741221	"4"	"RpS17"
"RpS28b"	2.47526989613859e-06	0.29152216910964	0.319	0.531	0.0361141877846621	"4"	"RpS28b"
"COX7C"	4.54654090120305e-06	0.273288646628858	0.333	0.552	0.0663340317485524	"4"	"COX7C"
"RpS11"	1.54252599038721e-05	0.324125406330869	0.339	0.554	0.225054541997494	"4"	"RpS11"
"RpS4"	5.25864166453701e-05	0.299121243514914	0.327	0.53	0.767235818855949	"4"	"RpS4"
"RpL14"	5.37043836448984e-05	0.25326295914272	0.355	0.571	0.783546957379068	"4"	"RpL14"
"RpL71"	0.000122131749446737	0.369881860623495	0.325	0.522	1	"4"	"RpL7"
"RpL15"	0.000154597549410882	0.265855845734395	0.348	0.552	1	"4"	"RpL15"
"UQCR-141"	0.000360441667877868	0.329187442028068	0.337	0.532	1	"4"	"UQCR-14"
"RpS12"	0.000391794877096091	0.287454745431895	0.366	0.58	1	"4"	"RpS12"
"RpS27"	0.000542503740658164	0.331660417381933	0.362	0.577	1	"4"	"RpS27"
"RpL121"	0.000562737905242071	0.362166744387001	0.345	0.549	1	"4"	"RpL12"
"COX7A"	0.00103917665277132	0.278864038818412	0.357	0.56	1	"4"	"COX7A"
"CG16826"	0	1.61035173648019	0.588	0.138	0	"5"	"CG16826"
"CG342122"	4.25365928868711e-296	1.40919791593723	0.665	0.207	6.2060889021945e-292	"5"	"CG34212"
"whe2"	3.51444561130907e-289	1.30756195654258	0.736	0.258	5.12757614689994e-285	"5"	"whe"
"CG43679"	2.57693853053547e-272	1.75999389227891	0.273	0.038	3.75975331605124e-268	"5"	"CG43679"
"CG450802"	2.35551526544856e-270	1.48132246971209	0.603	0.179	3.43669677228945e-266	"5"	"CG45080"
"MRE163"	1.06539542040703e-114	0.412652387387819	0.976	0.964	1.55441191837386e-110	"5"	"MRE16"
"noe1"	2.16520301681258e-80	0.255675723831875	1	0.999	3.15903120152955e-76	"5"	"noe"
"eIF3m1"	8.38885810922184e-21	0.251646332312388	0.128	0.312	1.22393439813547e-16	"5"	"eIF3m"
"SkpA"	2.00314485291055e-20	0.293059542733034	0.122	0.299	2.92258834039649e-16	"5"	"SkpA"
"CG14757"	4.06997691933211e-18	0.289563067735438	0.116	0.277	5.93809632530555e-14	"5"	"CG14757"
"RpS18"	2.08379389972668e-15	0.280256056869475	0.197	0.391	3.04025529970123e-11	"5"	"RpS18"
"ND-B14.5B"	4.25873397596459e-15	0.283076552129865	0.186	0.375	6.21349287093234e-11	"5"	"ND-B14.5B"
"ND-20"	4.42238693522471e-15	0.279849692749395	0.165	0.338	6.45226253849285e-11	"5"	"ND-20"
"CG11267"	2.86662678460391e-14	0.368566129225258	0.127	0.273	4.1824084787371e-10	"5"	"CG11267"
"RpL392"	2.98445443557168e-12	0.408056712683173	0.597	0.695	4.35431902149909e-08	"5"	"RpL39"
"RpL382"	7.22076223548211e-12	0.333470217464884	0.657	0.762	1.05350921015684e-07	"5"	"RpL38"
"RpS15Aa1"	9.56635375129607e-12	0.262805809318052	0.231	0.421	1.3957310123141e-07	"5"	"RpS15Aa"
"ND-151"	1.7839800110712e-11	0.384889813499679	0.184	0.346	2.60282683615288e-07	"5"	"ND-15"
"Tom71"	8.16803433193205e-09	0.275677341616935	0.236	0.406	0.000119171620902889	"5"	"Tom7"
"RpL301"	4.35342256810142e-08	0.367224710445079	0.219	0.374	0.000635164352685997	"5"	"RpL30"
"RpL272"	4.26663833552659e-07	0.326736159869375	0.262	0.434	0.00622502533153329	"5"	"RpL27"
"stai"	6.0031006822036e-07	0.268150123753204	0.284	0.47	0.00875852389533505	"5"	"stai"
"Cbp53E"	6.54758681722269e-07	0.518745741290637	0.422	0.44	0.00955292916632791	"5"	"Cbp53E"
"Scp2"	5.85819779856105e-06	0.406767635333632	0.412	0.411	0.0854711058810058	"5"	"Scp2"
"ND-MWFE1"	1.2265601256842e-05	0.32781340993546	0.301	0.484	0.178955122337325	"5"	"ND-MWFE"
"Lk1"	1.85324411585754e-05	0.494717185086636	0.327	0.312	0.270388316503614	"5"	"Lk"
"Atg8a"	3.56021885936769e-05	0.342128641761033	0.28	0.447	0.519435931581746	"5"	"Atg8a"
"RpL411"	0.000201262358161196	0.350528024677831	0.526	0.643	1	"5"	"RpL41"
"Orcokinin2"	0.000268750026080358	0.5394564376337	0.288	0.274	1	"5"	"Orcokinin"
"RpL101"	0.000618259134312306	0.292702856691048	0.343	0.531	1	"5"	"RpL10"
"UQCR-6.41"	0.00152768272728107	0.308594730661806	0.325	0.494	1	"5"	"UQCR-6.4"
"RpL151"	0.00158185300652007	0.260100144095367	0.362	0.552	1	"5"	"RpL15"
"alphaTub84B1"	0.00245564915830304	0.258222976260744	0.357	0.541	1	"5"	"alphaTub84B"
"RpL10Ab1"	0.00470822751377457	0.335575529058641	0.332	0.494	1	"5"	"RpL10Ab"
"CG130562"	0.00767985169058893	0.535175497413841	0.295	0.304	1	"5"	"CG13056"
"MRE164"	1.5720892174503e-99	0.451286891634981	0.96	0.964	2.29367816825998e-95	"6"	"MRE16"
"whe3"	6.95974120470973e-83	0.879428490579277	0.501	0.262	1.01542624176715e-78	"6"	"whe"
